setting,regime,sweep,sweep_value,d,N,average_in_degree,max_parents,alpha_low,alpha_high,replication,seed,method,method_internal,method_seed,start_time_utc,end_time_utc,status,error_type,error_message,runtime_sec,runtime_local_score_sec,runtime_search_sec,n_local_scores_evaluated,true_exogenous_families,true_exogenous_params,true_alpha_matrix,true_directed_edge_set,estimated_directed_edge_set,estimated_undirected_edge_set,true_adjacency,estimated_adjacency,F1,skeleton_F1,exact_recovery,n_true_edges,n_estimated_directed,n_estimated_undirected,source
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,97,9050682064419150680,PB-SCM,PBSCM,226664579192762004,,,success,,,1.3502043999978923,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":7.742865329255854},{""lam"":8.311196253821056},{""lam"":4.457184280416052},{""lam"":2.818370664540562},{""lam"":7.454194535991456},{""lam"":9.891254571338681},{""lam"":7.699266514163251},{""lam"":2.039912898941899}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.733943752891584,0.0,0.0,0.0,0.0,0.0,0.0],[0.41425762820379186,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5114304074885547,0.0,0.0,0.0,0.0,0.0,0.0],[0.4265178033983169,0.0,0.0,0.2168222534400131,0.7371230291700392,0.0,0.0,0.0],[0.3318036381352346,0.0,0.5537021403723854,0.0,0.46811780965714356,0.5485643902080451,0.0,0.0],[0.0,0.0,0.0,0.3472854269609503,0.0,0.0,0.4840741898993399,0.0]]",0->3;0->5;0->6;1->2;1->4;2->6;3->5;3->7;4->5;4->6;5->6;6->7,,0--3;0--7;1--2;1--4;3--7;5--7;6--7,"[[0,0,0,1,0,1,1,0],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.5263157894736842,0.0,12.0,0.0,7.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,97,9050682064419150680,PB-SCM-PGF,PBSCM_PGF,3165723425327278318,,,success,,,0.0744893999944906,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":7.742865329255854},{""lam"":8.311196253821056},{""lam"":4.457184280416052},{""lam"":2.818370664540562},{""lam"":7.454194535991456},{""lam"":9.891254571338681},{""lam"":7.699266514163251},{""lam"":2.039912898941899}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.733943752891584,0.0,0.0,0.0,0.0,0.0,0.0],[0.41425762820379186,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5114304074885547,0.0,0.0,0.0,0.0,0.0,0.0],[0.4265178033983169,0.0,0.0,0.2168222534400131,0.7371230291700392,0.0,0.0,0.0],[0.3318036381352346,0.0,0.5537021403723854,0.0,0.46811780965714356,0.5485643902080451,0.0,0.0],[0.0,0.0,0.0,0.3472854269609503,0.0,0.0,0.4840741898993399,0.0]]",0->3;0->5;0->6;1->2;1->4;2->6;3->5;3->7;4->5;4->6;5->6;6->7,3->0;5->0,,"[[0,0,0,1,0,1,1,0],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.2857142857142857,0.0,12.0,2.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,97,9050682064419150680,PC-RCIT,PC-RCIT,3383231491846878780,,,success,,,0.2592239000005065,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":7.742865329255854},{""lam"":8.311196253821056},{""lam"":4.457184280416052},{""lam"":2.818370664540562},{""lam"":7.454194535991456},{""lam"":9.891254571338681},{""lam"":7.699266514163251},{""lam"":2.039912898941899}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.733943752891584,0.0,0.0,0.0,0.0,0.0,0.0],[0.41425762820379186,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5114304074885547,0.0,0.0,0.0,0.0,0.0,0.0],[0.4265178033983169,0.0,0.0,0.2168222534400131,0.7371230291700392,0.0,0.0,0.0],[0.3318036381352346,0.0,0.5537021403723854,0.0,0.46811780965714356,0.5485643902080451,0.0,0.0],[0.0,0.0,0.0,0.3472854269609503,0.0,0.0,0.4840741898993399,0.0]]",0->3;0->5;0->6;1->2;1->4;2->6;3->5;3->7;4->5;4->6;5->6;6->7,0->3;2->1;4->1;7->3,5--6;6--7,"[[0,0,0,1,0,1,1,0],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0]]",0.125,0.6666666666666666,0.0,12.0,4.0,2.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,97,9050682064419150680,ODS,PoissonDAG-ODS,4443852477757666994,,,success,,,0.2440429999987827,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":7.742865329255854},{""lam"":8.311196253821056},{""lam"":4.457184280416052},{""lam"":2.818370664540562},{""lam"":7.454194535991456},{""lam"":9.891254571338681},{""lam"":7.699266514163251},{""lam"":2.039912898941899}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.733943752891584,0.0,0.0,0.0,0.0,0.0,0.0],[0.41425762820379186,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5114304074885547,0.0,0.0,0.0,0.0,0.0,0.0],[0.4265178033983169,0.0,0.0,0.2168222534400131,0.7371230291700392,0.0,0.0,0.0],[0.3318036381352346,0.0,0.5537021403723854,0.0,0.46811780965714356,0.5485643902080451,0.0,0.0],[0.0,0.0,0.0,0.3472854269609503,0.0,0.0,0.4840741898993399,0.0]]",0->3;0->5;0->6;1->2;1->4;2->6;3->5;3->7;4->5;4->6;5->6;6->7,0->2;0->3;0->4;0->5;0->7;1->2;1->4;1->6;1->7;2->6;3->1;3->4;3->5;3->7;4->2;4->6;5->4;5->6;7->5;7->6,,"[[0,0,0,1,0,1,1,0],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,1,1,1,1,0,1],[0,0,1,0,1,0,1,1],[0,0,0,0,0,0,1,0],[0,1,0,0,1,1,0,1],[0,0,1,0,0,0,1,0],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,1,0]]",0.5625000000000001,0.6874999999999999,0.0,12.0,20.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,Poisson-only DP,FixedPoissonDP,1443804737984806151,,,success,,,0.0442365999988396,0.0423670999953174,0.0014557000031345,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,0->5;1->3;3->7;4->7,,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.5,0.5,0.0,12.0,4.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,Proposed DP-BIC,LibraryDP,3793451704252125902,,,success,,,0.557591599994339,0.5567081000044709,0.0005832999959238,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,0->5;1->3;3->7;4->7,,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.5,0.5,0.0,12.0,4.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,Greedy-BIC,LibraryGreedy,6972562495001330047,,,success,,,0.0467625000019324,0.0443804000460659,0.0023188999548438,87.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,0->5;1->3;3->7;4->7,,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.5,0.5,0.0,12.0,4.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,PB-SCM,PBSCM,1197204865060551878,,,success,,,0.7504747999992105,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,,0--5;1--3;2--5;3--7,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.5,0.0,12.0,0.0,4.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,PB-SCM-PGF,PBSCM_PGF,5066340156081097355,,,success,,,0.0719040999974822,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,2->7;5->7,0--1;4--5,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.2857142857142857,0.375,0.0,12.0,2.0,2.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,PC-RCIT,PC-RCIT,4773796265048793505,,,success,,,0.0725108000042382,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,,2--5;3--7,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.2857142857142857,0.0,12.0,0.0,2.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,98,51159676725132724,ODS,PoissonDAG-ODS,6182282027692392420,,,success,,,0.1363977000000886,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":3.439981244080154},{""lam"":8.720734112524074},{""lam"":2.250680529787},{""lam"":5.529469382477543},{""lam"":2.4842966798882236},{""lam"":3.6081666450913117},{""lam"":5.189286419665364},{""lam"":7.469208316414893}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2654513815538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6427635238300216,0.4065345442961801,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2063103497722919,0.0,0.27254898896378377,0.0,0.0,0.0,0.0,0.0],[0.22643720720966437,0.0,0.0,0.0,0.20905058510972876,0.0,0.0,0.0],[0.0,0.17554700349523872,0.44424265666169716,0.5938803674857481,0.8115244124784323,0.5668392523807437,0.0,0.0]]",0->1;0->5;0->6;1->3;1->7;2->3;2->5;2->7;3->7;4->6;4->7;5->7,0->4;0->5;0->6;0->7;1->0;1->3;1->5;1->7;3->2;3->6;3->7;4->2;4->6;4->7;5->2;5->3;5->4;5->7;6->2;6->7,,"[[0,1,0,0,0,1,1,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,1,1,1,1],[1,0,0,1,0,1,0,1],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,1,1],[0,0,1,0,0,0,1,1],[0,0,1,1,1,0,0,1],[0,0,1,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",0.5,0.6874999999999999,0.0,12.0,20.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,99,3258008410708901165,Poisson-only DP,FixedPoissonDP,3344840914751028259,,,success,,,0.0505818000019644,0.0497598000001744,0.000546099996427,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":2.4468649254922346},{""lam"":5.62274427001068},{""lam"":7.380257286405698},{""lam"":8.976834990963717},{""lam"":7.412574084299532},{""lam"":5.001109912895439},{""lam"":7.909733661952828},{""lam"":6.714204718894278}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4816903107893573,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8226582002062304,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.2170216994149758,0.0,0.0,0.0,0.0],[0.0,0.0,0.4693971383195251,0.0,0.3049592873937783,0.0,0.0,0.0],[0.0,0.0,0.0,0.39103621127163246,0.5010514902662846,0.616659686005527,0.0,0.0],[0.3201181258004376,0.0,0.0,0.17626379432462622,0.7249276234238183,0.45256611701075566,0.0,0.0]]",0->1;0->3;0->7;2->5;3->4;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->1;0->3;2->5;4->6;4->7;5->6;6->0;7->5,,"[[0,1,0,1,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,1,1],[0,0,0,0,0,1,1,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0]]",0.6,0.7000000000000001,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,99,3258008410708901165,Proposed DP-BIC,LibraryDP,35908389241366064,,,success,,,0.7513783000031253,0.750537500003702,0.0005584999962593,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":2.4468649254922346},{""lam"":5.62274427001068},{""lam"":7.380257286405698},{""lam"":8.976834990963717},{""lam"":7.412574084299532},{""lam"":5.001109912895439},{""lam"":7.909733661952828},{""lam"":6.714204718894278}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4816903107893573,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8226582002062304,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.2170216994149758,0.0,0.0,0.0,0.0],[0.0,0.0,0.4693971383195251,0.0,0.3049592873937783,0.0,0.0,0.0],[0.0,0.0,0.0,0.39103621127163246,0.5010514902662846,0.616659686005527,0.0,0.0],[0.3201181258004376,0.0,0.0,0.17626379432462622,0.7249276234238183,0.45256611701075566,0.0,0.0]]",0->1;0->3;0->7;2->5;3->4;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->1;0->3;2->5;4->6;4->7;5->6;6->0;7->5,,"[[0,1,0,1,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,1,1],[0,0,0,0,0,1,1,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0]]",0.6,0.7000000000000001,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,99,3258008410708901165,Greedy-BIC,LibraryGreedy,8977549007929240683,,,success,,,0.0723812000069301,0.0693117000482743,0.0030252999567892,110.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":2.4468649254922346},{""lam"":5.62274427001068},{""lam"":7.380257286405698},{""lam"":8.976834990963717},{""lam"":7.412574084299532},{""lam"":5.001109912895439},{""lam"":7.909733661952828},{""lam"":6.714204718894278}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4816903107893573,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8226582002062304,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.2170216994149758,0.0,0.0,0.0,0.0],[0.0,0.0,0.4693971383195251,0.0,0.3049592873937783,0.0,0.0,0.0],[0.0,0.0,0.0,0.39103621127163246,0.5010514902662846,0.616659686005527,0.0,0.0],[0.3201181258004376,0.0,0.0,0.17626379432462622,0.7249276234238183,0.45256611701075566,0.0,0.0]]",0->1;0->3;0->7;2->5;3->4;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->1;0->3;2->5;4->6;4->7;5->7;6->0;6->5,,"[[0,1,0,1,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,1,1],[0,0,0,0,0,1,1,1],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[1,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0]]",0.6,0.7000000000000001,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
