setting,regime,sweep,sweep_value,method,expected_R,R_total,R_success,R_failed,mean_F1,sd_F1,se_F1,ci95_low,ci95_high,plot_ci95_low,plot_ci95_high,mean_runtime_sec
all_poisson,extended,dimension,6.0,Proposed DP-BIC,100,100,100,0,0.9931957344341246,0.021640535971284694,0.0021640535971284695,0.9889541893837528,0.9974372794844963,0.9889541893837528,0.9974372794844963,4.205475520001783
all_poisson,extended,dimension,6.0,Greedy-BIC,100,100,100,0,0.8233623028158632,0.20502909248405565,0.020502909248405567,0.7831766006889883,0.8635480049427381,0.7831766006889883,0.8635480049427381,1.1131014829999186
all_poisson,extended,dimension,6.0,Poisson-only DP,100,100,100,0,0.9943068455452356,0.018911246754591597,0.0018911246754591596,0.9906002411813357,0.9980134499091355,0.9906002411813357,0.9980134499091355,0.05612672299874245
all_poisson,extended,dimension,6.0,ODS,100,100,100,0,0.815981866430783,0.13325890447106006,0.013325890447106007,0.7898631211544552,0.8421006117071107,0.7898631211544552,0.8421006117071107,0.8020699639993836
all_poisson,extended,dimension,6.0,PC-RCIT,100,100,100,0,0.4702806947954006,0.2598974425965264,0.025989744259652642,0.4193407960464814,0.5212205935443197,0.4193407960464814,0.5212205935443197,3.6160539319980307
all_poisson,extended,dimension,7.0,Proposed DP-BIC,100,100,100,0,0.9955689223057643,0.01737202352496399,0.001737202352496399,0.9921640056948714,0.9989738389166573,0.9921640056948714,0.9989738389166573,10.933095898997854
all_poisson,extended,dimension,7.0,Greedy-BIC,100,100,100,0,0.8872136781347306,0.1602611133941762,0.01602611133941762,0.8558024999094721,0.9186248563599891,0.8558024999094721,0.9186248563599891,1.6400430479994974
all_poisson,extended,dimension,7.0,Poisson-only DP,100,100,100,0,0.9975689223057644,0.01065973449530662,0.0010659734495306618,0.9954796143446843,0.9996582302668445,0.9954796143446843,0.9996582302668445,0.13427169500064334
all_poisson,extended,dimension,7.0,ODS,100,100,100,0,0.8151890258990946,0.12158754996035424,0.012158754996035425,0.7913578661068652,0.839020185691324,0.7913578661068652,0.839020185691324,0.9490774379999494
all_poisson,extended,dimension,7.0,PC-RCIT,100,100,100,0,0.5160982405107791,0.2154020292407438,0.02154020292407438,0.4738794427795933,0.5583170382419649,0.4738794427795933,0.5583170382419649,5.087563884999545
all_poisson,extended,dimension,8.0,Proposed DP-BIC,100,100,100,0,0.9933623188405798,0.019343511992734007,0.0019343511992734007,0.989570990490004,0.9971536471911556,0.989570990490004,0.9971536471911556,27.387731433999726
all_poisson,extended,dimension,8.0,Greedy-BIC,100,100,100,0,0.849569133121307,0.16457201176717806,0.016457201176717805,0.8173130188149401,0.8818252474276739,0.8173130188149401,0.8818252474276739,2.421502450000553
all_poisson,extended,dimension,8.0,Poisson-only DP,100,100,100,0,0.9954289855072465,0.015527931511096946,0.0015527931511096946,0.9923855109310714,0.9984724600834215,0.9923855109310714,0.9984724600834215,0.31037913099979053
all_poisson,extended,dimension,8.0,ODS,100,100,100,0,0.7891769907578049,0.11377552553392996,0.011377552553392995,0.7668769877531546,0.8114769937624552,0.7668769877531546,0.8114769937624552,1.217157428000646
all_poisson,extended,dimension,8.0,PC-RCIT,100,100,100,0,0.5526958250466124,0.20772889621220866,0.020772889621220866,0.5119809613890195,0.5934106887042053,0.5119809613890195,0.5934106887042053,7.71502459700103
all_poisson,extended,dimension,9.0,Proposed DP-BIC,100,100,100,0,0.9926309067688378,0.021137964355608125,0.0021137964355608125,0.9884878657551386,0.996773947782537,0.9884878657551386,0.996773947782537,68.55794851100102
all_poisson,extended,dimension,9.0,Greedy-BIC,100,100,100,0,0.8661305545029684,0.17998986101272407,0.01799898610127241,0.8308525417444744,0.9014085672614623,0.8308525417444744,0.9014085672614623,3.283363479998079
all_poisson,extended,dimension,9.0,Poisson-only DP,100,100,100,0,0.994699872286079,0.01268904785252153,0.001268904785252153,0.9922128189069848,0.9971869256651733,0.9922128189069848,0.9971869256651733,0.707171780000499
all_poisson,extended,dimension,9.0,ODS,100,100,100,0,0.7251834456910767,0.13348702877949897,0.013348702877949897,0.699019988050295,0.7513469033318585,0.699019988050295,0.7513469033318585,1.6218012479980826
all_poisson,extended,dimension,9.0,PC-RCIT,100,100,100,0,0.5241682207344611,0.1382116904562143,0.013821169045621428,0.4970787294050431,0.5512577120638791,0.4970787294050431,0.5512577120638791,10.292600121999858
all_poisson,extended,dimension,10.0,Proposed DP-BIC,100,100,100,0,0.9903135229620212,0.019818757600971765,0.0019818757600971763,0.9864290464722307,0.9941979994518118,0.9864290464722307,0.9941979994518118,150.1060467330017
all_poisson,extended,dimension,10.0,Greedy-BIC,100,100,100,0,0.846084297635752,0.17461711960700635,0.017461711960700635,0.8118593421927788,0.8803092530787252,0.8118593421927788,0.8803092530787252,3.7429264279990457
all_poisson,extended,dimension,10.0,Poisson-only DP,100,100,100,0,0.9916253509190106,0.018729664056811517,0.0018729664056811516,0.9879543367638756,0.9952963650741457,0.9879543367638756,0.9952963650741457,1.5605627799997455
all_poisson,extended,dimension,10.0,ODS,100,100,100,0,0.7068484469632996,0.12741136351663568,0.012741136351663568,0.681875819714039,0.7318210742125603,0.681875819714039,0.7318210742125603,1.6805185969997547
all_poisson,extended,dimension,10.0,PC-RCIT,100,100,100,0,0.535797117188112,0.1858861000207466,0.01858861000207466,0.4993634415840456,0.5722307927921783,0.4993634415840456,0.5722307927921783,12.968681689001096
all_poisson,extended,sample_size,100.0,Proposed DP-BIC,100,100,100,0,0.8609947675512892,0.09412963369577709,0.009412963369577709,0.8425453593469169,0.8794441757556616,0.8425453593469169,0.8794441757556616,1.6830663760012248
all_poisson,extended,sample_size,100.0,Greedy-BIC,100,100,100,0,0.6310359934751237,0.2102317819967678,0.021023178199676782,0.5898305642037572,0.6722414227464902,0.5898305642037572,0.6722414227464902,0.1689780820006854
all_poisson,extended,sample_size,100.0,Poisson-only DP,100,100,100,0,0.8655965367965368,0.08698874754648385,0.008698874754648384,0.848546742277426,0.8826463313156476,0.848546742277426,0.8826463313156476,0.06274440699809926
all_poisson,extended,sample_size,100.0,ODS,100,100,100,0,0.5711999073547084,0.08911658577029252,0.008911658577029252,0.5537330565437311,0.5886667581656857,0.5537330565437311,0.5886667581656857,0.40430522200098495
all_poisson,extended,sample_size,100.0,PC-RCIT,100,100,100,0,0.10088095238095235,0.1411601614339503,0.01411601614339503,0.0732135607398981,0.1285483440220066,0.0732135607398981,0.1285483440220066,0.1550533259985968
all_poisson,extended,sample_size,200.0,Proposed DP-BIC,100,100,100,0,0.9119906890211239,0.07306540521560319,0.007306540521560319,0.8976698695988656,0.9263115084433822,0.8976698695988656,0.9263115084433822,2.5784797749997233
all_poisson,extended,sample_size,200.0,Greedy-BIC,100,100,100,0,0.6995995274748136,0.18647001895779416,0.018647001895779416,0.6630514037590859,0.7361476511905413,0.6630514037590859,0.7361476511905413,0.244632157998858
all_poisson,extended,sample_size,200.0,Poisson-only DP,100,100,100,0,0.922312756808409,0.06500544756157015,0.006500544756157014,0.9095716890863412,0.9350538245304767,0.9095716890863412,0.9350538245304767,0.07479407200211423
all_poisson,extended,sample_size,200.0,ODS,100,100,100,0,0.6243943857388126,0.09660172354410125,0.009660172354410124,0.6054604479241688,0.6433283235534564,0.6054604479241688,0.6433283235534564,0.4187734910001745
all_poisson,extended,sample_size,200.0,PC-RCIT,100,100,100,0,0.22584017642144574,0.1831776664525251,0.01831776664525251,0.1899373537967508,0.2617429990461407,0.1899373537967508,0.2617429990461407,0.33604590300063136
all_poisson,extended,sample_size,400.0,Proposed DP-BIC,100,100,100,0,0.9490355919442877,0.05970457663066362,0.005970457663066362,0.9373334949246775,0.9607376889638978,0.9373334949246775,0.9607376889638978,4.052956522003224
all_poisson,extended,sample_size,400.0,Greedy-BIC,100,100,100,0,0.7531610577827966,0.19768683607078552,0.019768683607078553,0.7144144379129227,0.7919076776526706,0.7144144379129227,0.7919076776526706,0.38136792799952673
all_poisson,extended,sample_size,400.0,Poisson-only DP,100,100,100,0,0.9539132505175983,0.054079734148526126,0.005407973414852612,0.9433136226244873,0.9645128784107094,0.9433136226244873,0.9645128784107094,0.08528113499953176
all_poisson,extended,sample_size,400.0,ODS,100,100,100,0,0.6721340902668331,0.10597955068281863,0.010597955068281862,0.6513620983330006,0.6929060822006656,0.6513620983330006,0.6929060822006656,0.42819181800063233
all_poisson,extended,sample_size,400.0,PC-RCIT,100,100,100,0,0.3258517126148705,0.19544918020499116,0.019544918020499118,0.2875436732946922,0.3641597519350488,0.2875436732946922,0.3641597519350488,1.5702971150004306
all_poisson,extended,sample_size,800.0,Proposed DP-BIC,100,100,100,0,0.9821252964426876,0.029080898931809027,0.0029080898931809025,0.976425440252053,0.9878251526333223,0.976425440252053,0.9878251526333223,7.644314511999546
all_poisson,extended,sample_size,800.0,Greedy-BIC,100,100,100,0,0.7863045172219085,0.1929765418133018,0.019297654181330177,0.7484811150265014,0.8241279194173157,0.7484811150265014,0.8241279194173157,0.6777072839983157
all_poisson,extended,sample_size,800.0,Poisson-only DP,100,100,100,0,0.9808571805006587,0.029791314930910542,0.0029791314930910544,0.9750180827742002,0.9866962782271173,0.9750180827742002,0.9866962782271173,0.11810319899872407
all_poisson,extended,sample_size,800.0,ODS,100,100,100,0,0.718354072723811,0.11391663637173496,0.011391663637173496,0.696026411994951,0.7406817334526711,0.696026411994951,0.7406817334526711,0.5503767430002335
all_poisson,extended,sample_size,800.0,PC-RCIT,100,100,100,0,0.41709045675686546,0.18452379400022748,0.01845237940002275,0.3809237931328209,0.45325712038091004,0.3809237931328209,0.45325712038091004,3.187557849001314
