alpha_regime,sweep,kbar_in,anchor_d,anchor_N,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
common,kbar,2.5,8,3200,8,3200,53,LibraryGreedy,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,12303278994973551751,1.3867305000021588,1.379269699944416,0.0074608000577427,138.0,146594.139081596,0.5142857142857143,0.8571428571428571,0.0,0.5,,0.7150336787207097,109.05538158243446,0.6350845927762075,9.0,20.0,15.0,0.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]","Bernoulli,Poisson,Binomial,NB,Bernoulli,ZIP,Geom,NB",0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,0->5;0->7;1->5;1->6;2->1;2->4;3->4;3->6;4->1;4->5;5->6;7->1;7->2;7->3;7->4,
common,kbar,2.5,8,3200,8,3200,53,OracleDP,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,3699697464325604805,4.572332199997618,4.571617699999479,0.0007144999981392,960.0,146117.64033203828,0.888888888888889,0.888888888888889,0.0,1.0,,0.0734571578198273,6.590613620079544,0.193666996613767,16.0,20.0,16.0,0.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]","Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli",0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,0->2;0->5;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,
common,kbar,2.5,8,3200,8,3200,53,PC-RCIT,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,8496951691576858275,23.911556899998686,,,,,0.3749999999999999,0.8235294117647058,0.0,,,,,,6.0,20.0,12.0,2.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,0->5;1->2;1->6;3->2;3->6;4->1;4->2;4->5;5->1;5->6;7->1;7->2,3--7;4--7
common,kbar,2.5,8,3200,8,3200,53,PBSCM,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,7884139073660138130,3.0433663000003435,,,,,0.0,0.2608695652173913,0.0,,,,,,0.0,20.0,3.0,0.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,3->0;6->3;7->3,
common,kbar,2.5,8,3200,8,3200,53,PBSCM_PGF,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,9604093949068275977,0.6229624999978114,,,,,0.0,0.0952380952380952,0.0,,,,,,0.0,20.0,0.0,1.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,,1--4
common,kbar,2.5,8,3200,8,3200,53,PoissonDAG-ODS,0.15,0.85,5,2.5,exact_edges,2.5,12,10943396165274763182,14255290757076095658,2.646698999989894,,,,,0.85,0.9,0.0,,,,,,17.0,20.0,20.0,0.0,"Bernoulli,NB,NB,Geom,Bernoulli,ZIP,Geom,Bernoulli","[{""p"":0.4550788673255435},{""p"":0.2843818194458175,""r"":6.0657648555159716},{""p"":0.4231213789508088,""r"":2.528986511104585},{""mean"":5.854066709898561,""p"":0.1458987842291952},{""p"":0.15682333065294238},{""lam"":3.874687414880733,""rho"":0.4931601332813864},{""mean"":8.88395404348627,""p"":0.10117408433915379},{""p"":0.6015767534127989}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6237127236241009,0.833023488569635,0.0,0.0,0.0,0.0,0.0,0.0],[0.33921601508013854,0.0,0.36874484833779547,0.0,0.0,0.0,0.0,0.0],[0.5157184718423945,0.657157283253347,0.5877748825061417,0.24403932006841833,0.0,0.0,0.0,0.0],[0.8349353492854846,0.2675947463654008,0.0,0.0,0.6541115915012697,0.0,0.0,0.0],[0.4649893287579131,0.5037219195973982,0.0,0.44851975138478106,0.0,0.6418250437144645,0.0,0.0],[0.25798202271365084,0.2128254439861028,0.8473936773302492,0.25061146131120393,0.6252929318247145,0.0,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->3;2->4;2->7;3->4;3->6;3->7;4->5;4->7;5->6,0->1;0->2;0->3;0->5;0->6;0->7;1->2;1->4;1->5;1->6;1->7;2->4;2->7;3->5;3->6;3->7;4->3;4->5;4->7;5->6,
common,kbar,2.5,8,3200,8,3200,54,LibraryDP,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,1314950699390322147,20.0945372999995,20.093793299995014,0.000744000004488,960.0,154159.0302942579,0.9473684210526316,0.9473684210526316,0.0,0.875,,0.0541437184040196,9.221517148779434,0.0702591123907376,18.0,20.0,18.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]","NB,Poisson,NB,Poisson,NB,Bernoulli,Bernoulli,NB",0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;3->6;3->7;4->5;4->6;4->7;5->6,
common,kbar,2.5,8,3200,8,3200,54,LibraryGreedy,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,3950706359765929683,1.5062462000059895,1.4990140000154497,0.0072321999905398,136.0,154501.8649685589,0.5714285714285715,0.8,0.0,0.5,,0.4769378950758366,39.98799978608572,0.5024160530176289,10.0,20.0,15.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]","NB,Poisson,NB,Geom,Poisson,Binomial,NB,NB",0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->2;0->3;0->6;1->3;1->7;2->3;2->4;2->6;3->7;4->5;4->7;5->1;6->3;6->4;6->5,
common,kbar,2.5,8,3200,8,3200,54,OracleDP,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,2152751524026867876,0.9832671999902232,0.982565699989209,0.0007015000010142,960.0,154162.91815125872,0.9473684210526316,0.9473684210526316,0.0,1.0,,0.0541437184040196,9.221517148779434,0.0702591123907376,18.0,20.0,18.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]","NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB",0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;3->6;3->7;4->5;4->6;4->7;5->6,
common,kbar,2.5,8,3200,8,3200,54,PC-RCIT,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,14574561666541413768,18.355842899996787,,,,,0.3333333333333333,0.7096774193548387,0.0,,,,,,5.0,20.0,10.0,1.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->3;0->6;2->4;3->1;3->2;4->5;4->6;5->1;6->5;7->3,4--7
common,kbar,2.5,8,3200,8,3200,54,PBSCM,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,814783543651640392,0.4780545999965397,,,,,0.0,0.0,0.0,,,,,,0.0,20.0,0.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,,
common,kbar,2.5,8,3200,8,3200,54,PBSCM_PGF,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,882131392666199380,0.6893168999959016,,,,,0.0,0.0,0.0,,,,,,0.0,20.0,0.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,,
common,kbar,2.5,8,3200,8,3200,54,PoissonDAG-ODS,0.15,0.85,5,2.5,exact_edges,2.5,12,8923664745413686438,3527766322598760535,1.563000699999975,,,,,0.8780487804878048,0.9268292682926828,0.0,,,,,,18.0,20.0,21.0,0.0,"NB,Poisson,NB,NB,NB,Bernoulli,Bernoulli,NB","[{""p"":0.7162375749909248,""r"":9.936522776378087},{""lam"":3.9899487060817407},{""p"":0.2802008189805011,""r"":5.403689100171017},{""p"":0.7073864891805987,""r"":2.7495672307318113},{""p"":0.24800567761001938,""r"":6.8900170404955885},{""p"":0.8135169597093656},{""p"":0.8418508811236141},{""p"":0.2274607893363277,""r"":9.341719780104555}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.23386367355579832,0.4295835399866992,0.0,0.0,0.0,0.0,0.0,0.0],[0.33574452545686806,0.8336980559169489,0.2267684027352418,0.0,0.0,0.0,0.0,0.0],[0.8380446306349311,0.0,0.7691205008253171,0.0,0.0,0.0,0.0,0.0],[0.4391588009452383,0.68374738008155,0.0,0.0,0.44156874236358723,0.0,0.0,0.0],[0.7356424668979272,0.39366684947895425,0.0,0.1753376038420568,0.7218027048745647,0.6883555697801391,0.0,0.0],[0.0,0.7875403241184805,0.15126916929379894,0.5829844150850023,0.8081751102985612,0.15191028777802437,0.0,0.0]]",,0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->5;1->6;1->7;2->3;2->4;2->7;3->6;3->7;4->5;4->6;4->7;5->6;5->7,0->2;0->3;0->4;0->5;0->6;0->7;1->2;1->3;1->4;1->5;1->6;1->7;2->4;2->7;3->2;3->6;3->7;4->5;4->6;4->7;5->6,
common,kbar,2.5,8,3200,8,3200,55,LibraryDP,0.15,0.85,5,2.5,exact_edges,2.5,12,16788230507244163442,17171264381122534956,14.834302699993714,14.832980599996516,0.0013220999971963,960.0,138363.58787030203,0.888888888888889,0.888888888888889,0.0,0.625,,0.039292758456848,6.807235663669756,0.2183167596318486,16.0,20.0,16.0,0.0,"Bernoulli,NB,NB,NB,Binomial,NB,ZIP,Geom","[{""p"":0.7700764771372048},{""p"":0.5516601402653407,""r"":5.631537629693432},{""p"":0.5371766508891963,""r"":4.951769273773217},{""p"":0.3490103264762106,""r"":7.7445473401530265},{""n"":3,""p"":0.484009007500376},{""p"":0.8495376034974428,""r"":3.491748265420968},{""lam"":9.177059788678731,""rho"":0.7455284236338175},{""mean"":7.7815180561118735,""p"":0.11387552739859222}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.43189395943930464,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.34128489035437704,0.8320690259761047,0.0,0.0,0.0,0.0,0.0,0.0],[0.8193153290485632,0.457026805497339,0.0,0.0,0.0,0.0,0.0,0.0],[0.2665267984703486,0.2840629116765747,0.6030221745874788,0.6762921645815129,0.0,0.0,0.0,0.0],[0.25309374637843796,0.5077134703680461,0.0,0.5279058028185609,0.8115396512146948,0.0,0.0,0.0],[0.8227837271760488,0.0,0.5127146995824605,0.0,0.7414006447789425,0.0,0.0,0.0],[0.0,0.0,0.3880843332399732,0.3612036685760728,0.1661330340840811,0.2149311712309459,0.0,0.0]]","Bernoulli,NB,NB,NB,Poisson,Bernoulli,ZIP,NB",0->1;0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->4;1->5;2->4;2->6;2->7;3->4;3->5;3->7;4->5;4->6;4->7;5->7,0->1;0->3;1->2;1->3;1->4;1->5;2->4;2->6;2->7;3->4;3->5;3->7;4->5;4->6;4->7;5->7,
common,kbar,2.5,8,3200,8,3200,55,LibraryGreedy,0.15,0.85,5,2.5,exact_edges,2.5,12,16788230507244163442,14473190285582986701,1.4980075000057695,1.487357999998494,0.0106495000072754,151.0,138363.58787030206,0.888888888888889,0.888888888888889,0.0,0.625,,0.039292758456848,6.807235663669756,0.2183167596318486,16.0,20.0,16.0,0.0,"Bernoulli,NB,NB,NB,Binomial,NB,ZIP,Geom","[{""p"":0.7700764771372048},{""p"":0.5516601402653407,""r"":5.631537629693432},{""p"":0.5371766508891963,""r"":4.951769273773217},{""p"":0.3490103264762106,""r"":7.7445473401530265},{""n"":3,""p"":0.484009007500376},{""p"":0.8495376034974428,""r"":3.491748265420968},{""lam"":9.177059788678731,""rho"":0.7455284236338175},{""mean"":7.7815180561118735,""p"":0.11387552739859222}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.43189395943930464,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.34128489035437704,0.8320690259761047,0.0,0.0,0.0,0.0,0.0,0.0],[0.8193153290485632,0.457026805497339,0.0,0.0,0.0,0.0,0.0,0.0],[0.2665267984703486,0.2840629116765747,0.6030221745874788,0.6762921645815129,0.0,0.0,0.0,0.0],[0.25309374637843796,0.5077134703680461,0.0,0.5279058028185609,0.8115396512146948,0.0,0.0,0.0],[0.8227837271760488,0.0,0.5127146995824605,0.0,0.7414006447789425,0.0,0.0,0.0],[0.0,0.0,0.3880843332399732,0.3612036685760728,0.1661330340840811,0.2149311712309459,0.0,0.0]]","Bernoulli,NB,NB,NB,Poisson,Bernoulli,ZIP,NB",0->1;0->2;0->3;0->4;0->5;0->6;1->2;1->3;1->4;1->5;2->4;2->6;2->7;3->4;3->5;3->7;4->5;4->6;4->7;5->7,0->1;0->3;1->2;1->3;1->4;1->5;2->4;2->6;2->7;3->4;3->5;3->7;4->5;4->6;4->7;5->7,
