alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
common,d,9,3200,1.5,9.0,3200,76,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,1871727958238619292,2892574699212138359,8.706790700001875,,,,,0.4,0.923076923076923,0.0,,,,,,4.0,14.0,6.0,6.0,"Bernoulli,Geom,Geom,Geom,Bernoulli,Binomial,ZIP,Bernoulli,Geom","[{""p"":0.6532641477196212},{""mean"":9.754051907099871,""p"":0.0929882065512252},{""mean"":5.861128878144949,""p"":0.14574861043426007},{""mean"":3.5638515444389336,""p"":0.2191131745331425},{""p"":0.3335948226264344},{""n"":9,""p"":0.7435106660022335},{""lam"":2.4351919607273427,""rho"":0.45126301761429854},{""p"":0.24138885838616764},{""mean"":4.247359051007421,""p"":0.19057205544339753}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7105479576104204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.7004868470036799,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4673488717353689,0.0,0.6518435707420862,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.33884484660162595,0.0,0.48238581247269485,0.41609711702729746,0.0,0.0,0.0,0.0],[0.19476410754127205,0.7022847167891848,0.17965553259295478,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.833126756931651,0.0,0.2853393955225029,0.0,0.0,0.23616354298852077,0.0,0.0],[0.0,0.0,0.0,0.3133203901437077,0.0,0.0,0.0,0.0,0.0]]",,0->1;0->4;0->6;1->3;1->5;1->6;1->7;2->4;2->6;3->5;3->7;3->8;4->5;6->7,0->4;1->6;2->4;2->6;5->4;7->6,1--3;1--5;1--7;3--5;3--7;3--8
common,d,9,3200,1.5,9.0,3200,76,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,1871727958238619292,4171961769416260571,3.8659844000067096,,,,,0.0,0.1,0.0,,,,,,0.0,14.0,1.0,5.0,"Bernoulli,Geom,Geom,Geom,Bernoulli,Binomial,ZIP,Bernoulli,Geom","[{""p"":0.6532641477196212},{""mean"":9.754051907099871,""p"":0.0929882065512252},{""mean"":5.861128878144949,""p"":0.14574861043426007},{""mean"":3.5638515444389336,""p"":0.2191131745331425},{""p"":0.3335948226264344},{""n"":9,""p"":0.7435106660022335},{""lam"":2.4351919607273427,""rho"":0.45126301761429854},{""p"":0.24138885838616764},{""mean"":4.247359051007421,""p"":0.19057205544339753}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7105479576104204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.7004868470036799,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4673488717353689,0.0,0.6518435707420862,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.33884484660162595,0.0,0.48238581247269485,0.41609711702729746,0.0,0.0,0.0,0.0],[0.19476410754127205,0.7022847167891848,0.17965553259295478,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.833126756931651,0.0,0.2853393955225029,0.0,0.0,0.23616354298852077,0.0,0.0],[0.0,0.0,0.0,0.3133203901437077,0.0,0.0,0.0,0.0,0.0]]",,0->1;0->4;0->6;1->3;1->5;1->6;1->7;2->4;2->6;3->5;3->7;3->8;4->5;6->7,8->3,0--2;1--2;2--3;3--4;4--8
common,d,9,3200,1.5,9.0,3200,76,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,1871727958238619292,372115332429378838,0.8513564000022598,,,,,0.0,0.25,0.0,,,,,,0.0,14.0,0.0,2.0,"Bernoulli,Geom,Geom,Geom,Bernoulli,Binomial,ZIP,Bernoulli,Geom","[{""p"":0.6532641477196212},{""mean"":9.754051907099871,""p"":0.0929882065512252},{""mean"":5.861128878144949,""p"":0.14574861043426007},{""mean"":3.5638515444389336,""p"":0.2191131745331425},{""p"":0.3335948226264344},{""n"":9,""p"":0.7435106660022335},{""lam"":2.4351919607273427,""rho"":0.45126301761429854},{""p"":0.24138885838616764},{""mean"":4.247359051007421,""p"":0.19057205544339753}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7105479576104204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.7004868470036799,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4673488717353689,0.0,0.6518435707420862,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.33884484660162595,0.0,0.48238581247269485,0.41609711702729746,0.0,0.0,0.0,0.0],[0.19476410754127205,0.7022847167891848,0.17965553259295478,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.833126756931651,0.0,0.2853393955225029,0.0,0.0,0.23616354298852077,0.0,0.0],[0.0,0.0,0.0,0.3133203901437077,0.0,0.0,0.0,0.0,0.0]]",,0->1;0->4;0->6;1->3;1->5;1->6;1->7;2->4;2->6;3->5;3->7;3->8;4->5;6->7,,1--3;3--8
common,d,9,3200,1.5,9.0,3200,76,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,1871727958238619292,11627384283215133733,4.48132930000429,,,,,0.6250000000000001,0.8125000000000001,0.0,,,,,,10.0,14.0,18.0,0.0,"Bernoulli,Geom,Geom,Geom,Bernoulli,Binomial,ZIP,Bernoulli,Geom","[{""p"":0.6532641477196212},{""mean"":9.754051907099871,""p"":0.0929882065512252},{""mean"":5.861128878144949,""p"":0.14574861043426007},{""mean"":3.5638515444389336,""p"":0.2191131745331425},{""p"":0.3335948226264344},{""n"":9,""p"":0.7435106660022335},{""lam"":2.4351919607273427,""rho"":0.45126301761429854},{""p"":0.24138885838616764},{""mean"":4.247359051007421,""p"":0.19057205544339753}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7105479576104204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.7004868470036799,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4673488717353689,0.0,0.6518435707420862,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.33884484660162595,0.0,0.48238581247269485,0.41609711702729746,0.0,0.0,0.0,0.0],[0.19476410754127205,0.7022847167891848,0.17965553259295478,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.833126756931651,0.0,0.2853393955225029,0.0,0.0,0.23616354298852077,0.0,0.0],[0.0,0.0,0.0,0.3133203901437077,0.0,0.0,0.0,0.0,0.0]]",,0->1;0->4;0->6;1->3;1->5;1->6;1->7;2->4;2->6;3->5;3->7;3->8;4->5;6->7,0->1;0->4;0->6;0->7;1->5;1->6;1->7;2->6;2->7;2->8;3->1;3->5;3->7;4->2;4->5;4->6;4->7;8->3,
common,d,9,3200,1.5,9.0,3200,77,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,11313324211215616446,51.73652000000584,51.73491670000658,0.0016032999992603,1971.0,169221.89540221042,0.962962962962963,0.962962962962963,0.0,0.8888888888888888,,0.0812815221195983,16.480208173542817,0.1108007925837711,13.0,14.0,13.0,0.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]","ZIP,NB,NB,Poisson,Binomial,Binomial,NB,Bernoulli,NB",0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,0->1;0->2;0->5;0->6;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,
common,d,9,3200,1.5,9.0,3200,77,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,14295628575986740353,2.429119599997648,2.420180899978732,0.0089387000189162,165.0,169221.8954022105,0.962962962962963,0.962962962962963,0.0,0.8888888888888888,,0.0812815221195983,16.480208173542817,0.1108007925837711,13.0,14.0,13.0,0.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]","ZIP,NB,NB,Poisson,Binomial,Binomial,NB,Bernoulli,NB",0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,0->1;0->2;0->5;0->6;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,
common,d,9,3200,1.5,9.0,3200,77,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,640590954493191310,4.763679499985301,4.762112099997466,0.0015673999878345,1971.0,169229.4709387914,0.962962962962963,0.962962962962963,0.0,1.0,,0.0812815221195983,16.480208173542817,0.1108007925837711,13.0,14.0,13.0,0.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]","ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB",0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,0->1;0->2;0->5;0->6;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,
common,d,9,3200,1.5,9.0,3200,77,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,11741884483767703017,10.494678300005036,,,,,0.5,0.88,0.0,,,,,,5.0,14.0,6.0,5.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,1->4;2->4;2->7;3->7;5->7;8->4,0--5;0--6;1--5;2--3;5--6
common,d,9,3200,1.5,9.0,3200,77,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,7822736224412754737,3.722552599996561,,,,,0.0,0.0,0.0,,,,,,0.0,14.0,0.0,0.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,,
common,d,9,3200,1.5,9.0,3200,77,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,3013630295242082454,0.8568672000110382,,,,,0.0,0.1333333333333333,0.0,,,,,,0.0,14.0,0.0,1.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,,1--5
common,d,9,3200,1.5,9.0,3200,77,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7372436766538612171,14313315820814670553,1.4748007000016514,,,,,0.6000000000000001,0.7999999999999999,0.0,,,,,,9.0,14.0,16.0,0.0,"ZIP,NB,NB,Binomial,Binomial,Binomial,NB,Bernoulli,NB","[{""lam"":4.3172033694154095,""rho"":0.22906429500404035},{""p"":0.6789389436908815,""r"":7.311167239287181},{""p"":0.18126621414002742,""r"":7.4854317693522034},{""n"":3,""p"":0.6555369665946813},{""n"":9,""p"":0.40212056535640184},{""n"":15,""p"":0.8308878142197347},{""p"":0.34692349941271805,""r"":2.7505981782308107},{""p"":0.46877751854513905},{""p"":0.2807788824198244,""r"":6.736763327650333}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.431469403289072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.21228859786041404,0.2932379631385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.8380669341002538,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4204480127406801,0.30866102189430533,0.0,0.0,0.0,0.0,0.0,0.0],[0.8456184242060416,0.6179933347800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5751360336834107,0.0,0.0,0.0,0.0,0.17144532332063345,0.0,0.0,0.0],[0.0,0.0,0.7893411836975263,0.23468567506385118,0.0,0.5582851376912081,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.2439884998862207,0.0,0.0,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->2;1->4;1->5;2->3;2->4;2->7;3->7;4->8;5->6;5->7,0->2;0->6;0->7;0->8;1->4;2->3;2->7;2->8;3->7;4->2;4->8;5->0;5->1;5->2;5->6;5->7,
common,d,9,3200,1.5,9.0,3200,78,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7216203719014418257,3389002982507715465,34.55191300000297,34.54988859999867,0.0020244000043021,1971.0,153630.80114915164,1.0,1.0,1.0,0.8888888888888888,0.0332238871676157,0.0332238871676157,4.44455882939208,0.0332238871676157,14.0,14.0,14.0,0.0,"Binomial,Poisson,Binomial,ZIP,ZIP,Bernoulli,NB,Geom,NB","[{""n"":8,""p"":0.7324547472790531},{""lam"":7.221838652296138},{""n"":6,""p"":0.8246777371526847},{""lam"":7.761017055254175,""rho"":0.6986927462726228},{""lam"":5.083828359227736,""rho"":0.629678565120043},{""p"":0.7639835271703099},{""p"":0.5814230633336688,""r"":9.90294647024637},{""mean"":6.222022001343178,""p"":0.138465377122088},{""p"":0.6844397237554709,""r"":4.017047656939931}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2719813261922973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7746069863107256,0.6225138972088521,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5076653162974696,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5309293362523524,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.8373659046918343,0.0,0.0,0.6311273561709821,0.0,0.0,0.0,0.0],[0.0,0.0,0.7056775075441301,0.0,0.0,0.0,0.0,0.0,0.0],[0.3609484702190422,0.0,0.0,0.0,0.7384865908969958,0.0,0.0,0.0,0.0],[0.0,0.5635165195652431,0.0,0.5378964225653996,0.7722849168573328,0.0,0.0,0.3153039748210318,0.0]]","Binomial,Poisson,Binomial,ZIP,ZIP,Bernoulli,NB,Geom,Poisson",0->1;0->2;0->7;1->2;1->4;1->5;1->8;2->3;2->6;3->8;4->5;4->7;4->8;7->8,0->1;0->2;0->7;1->2;1->4;1->5;1->8;2->3;2->6;3->8;4->5;4->7;4->8;7->8,
common,d,9,3200,1.5,9.0,3200,78,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7216203719014418257,5971699926730693994,1.711617199995089,1.7026975000626408,0.0089196999324485,161.0,153761.5746994547,0.888888888888889,0.962962962962963,0.0,0.7777777777777778,,0.0951927403167648,7.541031740766766,0.2373887097912435,12.0,14.0,13.0,0.0,"Binomial,Poisson,Binomial,ZIP,ZIP,Bernoulli,NB,Geom,NB","[{""n"":8,""p"":0.7324547472790531},{""lam"":7.221838652296138},{""n"":6,""p"":0.8246777371526847},{""lam"":7.761017055254175,""rho"":0.6986927462726228},{""lam"":5.083828359227736,""rho"":0.629678565120043},{""p"":0.7639835271703099},{""p"":0.5814230633336688,""r"":9.90294647024637},{""mean"":6.222022001343178,""p"":0.138465377122088},{""p"":0.6844397237554709,""r"":4.017047656939931}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2719813261922973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7746069863107256,0.6225138972088521,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5076653162974696,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5309293362523524,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.8373659046918343,0.0,0.0,0.6311273561709821,0.0,0.0,0.0,0.0],[0.0,0.0,0.7056775075441301,0.0,0.0,0.0,0.0,0.0,0.0],[0.3609484702190422,0.0,0.0,0.0,0.7384865908969958,0.0,0.0,0.0,0.0],[0.0,0.5635165195652431,0.0,0.5378964225653996,0.7722849168573328,0.0,0.0,0.3153039748210318,0.0]]","Binomial,Poisson,Binomial,ZIP,ZIP,Geom,NB,Geom,Poisson",0->1;0->2;0->7;1->2;1->4;1->5;1->8;2->3;2->6;3->8;4->5;4->7;4->8;7->8,0->1;0->2;0->7;1->2;1->5;1->8;2->3;2->6;3->8;4->7;4->8;5->4;7->8,
common,d,9,3200,1.5,9.0,3200,78,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5555555555555556,12,7216203719014418257,13689669693580662083,5.909738899994409,5.908196099990164,0.0015428000042447,1971.0,153637.2899951373,1.0,1.0,1.0,1.0,0.0332238871676157,0.0332238871676157,4.44455882939208,0.0332238871676157,14.0,14.0,14.0,0.0,"Binomial,Poisson,Binomial,ZIP,ZIP,Bernoulli,NB,Geom,NB","[{""n"":8,""p"":0.7324547472790531},{""lam"":7.221838652296138},{""n"":6,""p"":0.8246777371526847},{""lam"":7.761017055254175,""rho"":0.6986927462726228},{""lam"":5.083828359227736,""rho"":0.629678565120043},{""p"":0.7639835271703099},{""p"":0.5814230633336688,""r"":9.90294647024637},{""mean"":6.222022001343178,""p"":0.138465377122088},{""p"":0.6844397237554709,""r"":4.017047656939931}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.2719813261922973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7746069863107256,0.6225138972088521,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5076653162974696,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5309293362523524,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.8373659046918343,0.0,0.0,0.6311273561709821,0.0,0.0,0.0,0.0],[0.0,0.0,0.7056775075441301,0.0,0.0,0.0,0.0,0.0,0.0],[0.3609484702190422,0.0,0.0,0.0,0.7384865908969958,0.0,0.0,0.0,0.0],[0.0,0.5635165195652431,0.0,0.5378964225653996,0.7722849168573328,0.0,0.0,0.3153039748210318,0.0]]","Binomial,Poisson,Binomial,ZIP,ZIP,Bernoulli,NB,Geom,NB",0->1;0->2;0->7;1->2;1->4;1->5;1->8;2->3;2->6;3->8;4->5;4->7;4->8;7->8,0->1;0->2;0->7;1->2;1->4;1->5;1->8;2->3;2->6;3->8;4->5;4->7;4->8;7->8,
