alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
common,N,8,2400,1.5,8,2400.0,32,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,10848427835466528781,1.0673333000013372,1.0637284999975236,0.0036048000038135,107.0,88044.51390640857,0.6,0.8,0.0,0.875,,0.1164814335256383,21.020420298835383,0.4911215848910345,6.0,12.0,8.0,0.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]","Bernoulli,Bernoulli,Poisson,ZIP,Poisson,Poisson,NB,NB",0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,0->5;1->4;2->3;3->5;4->7;6->5;6->7;7->2,
common,N,8,2400,1.5,8,2400.0,32,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,17501256246319656792,0.5813119000085862,0.5806016999995336,0.0007102000090526,960.0,87533.93315799191,0.9090909090909092,0.9090909090909092,0.0,1.0,,0.058494127592025,8.984262508437705,0.2237148944523487,10.0,12.0,10.0,0.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]","Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB",0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,0->5;1->4;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,
common,N,8,2400,1.5,8,2400.0,32,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,3805681811160998468,2.5932797999994364,,,,,0.2666666666666666,0.8,0.0,,,,,,2.0,12.0,3.0,5.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]",,0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,0->5;3->5;6->5,1--4;2--3;2--6;2--7;6--7
common,N,8,2400,1.5,8,2400.0,32,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,17643711435569313634,0.9309069000009912,,,,,0.0,0.2857142857142857,0.0,,,,,,0.0,12.0,2.0,0.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]",,0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,4->1;5->0,
common,N,8,2400,1.5,8,2400.0,32,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,2449667382502685435,0.4499032000021543,,,,,0.0,0.0,0.0,,,,,,0.0,12.0,0.0,0.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]",,0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,,
common,N,8,2400,1.5,8,2400.0,32,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,16989920581930672955,13572690081486686544,0.6472232999949483,,,,,0.5833333333333334,0.8333333333333334,0.0,,,,,,7.0,12.0,12.0,0.0,"Bernoulli,Bernoulli,NB,ZIP,Poisson,Poisson,NB,NB","[{""p"":0.4806826243509078},{""p"":0.2317742014723158},{""p"":0.3041494099019778,""r"":4.442730361058979},{""lam"":2.581533947327846,""rho"":0.8293128268542772},{""lam"":5.474031261058779},{""lam"":6.954534141374924},{""p"":0.1568405663354432,""r"":2.133262189886999},{""p"":0.5264428432801498,""r"":4.240907677121964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5804964413446747,0.0,0.0,0.0,0.0,0.0],[0.0,0.8196687929379362,0.0,0.0,0.0,0.0,0.0,0.0],[0.696178944700905,0.0,0.0,0.30341499358743523,0.0,0.0,0.0,0.0],[0.0,0.22439379558445144,0.6743269381000974,0.6645701480360207,0.0,0.833386631473466,0.0,0.0],[0.0,0.7183397823269911,0.809771072968346,0.0,0.15003467842598242,0.0,0.6845555003884842,0.0]]",,0->5;1->4;1->6;1->7;2->3;2->6;2->7;3->5;3->6;4->7;5->6;6->7,0->5;0->7;1->7;2->6;2->7;3->2;3->6;3->7;4->7;5->3;5->6;7->6,
common,N,8,2400,1.5,8,2400.0,33,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,7153378545366063051,17.525746199986315,17.525018199987244,0.0007279999990714,960.0,71318.46102791629,1.0,1.0,1.0,1.0,0.0357871033514148,0.0357871033514148,5.439573881760099,0.0357871033514148,12.0,12.0,12.0,0.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]","ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB",0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,
common,N,8,2400,1.5,8,2400.0,33,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,2749427297569706042,1.4758654999895953,1.4689861001679674,0.0068793998216278,146.0,71318.46102791632,1.0,1.0,1.0,1.0,0.0357871033514148,0.0357871033514148,5.439573881760099,0.0357871033514148,12.0,12.0,12.0,0.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]","ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB",0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,
common,N,8,2400,1.5,8,2400.0,33,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,11392260739424977806,1.020671599995694,1.0199835999956122,0.0006880000000819,960.0,71318.46102791629,1.0,1.0,1.0,1.0,0.0357871033514148,0.0357871033514148,5.439573881760099,0.0357871033514148,12.0,12.0,12.0,0.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]","ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB",0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,
common,N,8,2400,1.5,8,2400.0,33,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,6394111343165973229,10.438646099995822,,,,,0.5,0.9090909090909092,0.0,,,,,,5.0,12.0,8.0,2.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]",,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,0->4;1->0;1->3;2->6;5->6;6->3;6->7;7->1,1--5;2--4
common,N,8,2400,1.5,8,2400.0,33,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,3540707220710705170,1.5724747000058414,,,,,0.125,0.25,0.0,,,,,,1.0,12.0,4.0,0.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]",,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,3->0;3->6;5->0;6->5,
common,N,8,2400,1.5,8,2400.0,33,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,7859293821909961645,0.5097589999932097,,,,,0.0,0.0,0.0,,,,,,0.0,12.0,0.0,1.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]",,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,,2--5
common,N,8,2400,1.5,8,2400.0,33,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,7147580767750557161,8732217633760379408,0.9018374000006588,,,,,0.6666666666666666,0.8333333333333334,0.0,,,,,,8.0,12.0,12.0,0.0,"ZIP,Bernoulli,NB,Binomial,ZIP,Binomial,Bernoulli,NB","[{""lam"":6.725254245701441,""rho"":0.7934730080315179},{""p"":0.4429159444290792},{""p"":0.5017633381110915,""r"":4.888975464363083},{""n"":11,""p"":0.24593912856842387},{""lam"":4.855486776011941,""rho"":0.2893097522229423},{""n"":6,""p"":0.25619029761716705},{""p"":0.5452717603115621},{""p"":0.6990366137239121,""r"":2.3901047747258737}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49603514245843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.32111193405439786,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4809079417325993,0.0,0.0,0.0,0.0,0.0,0.0],[0.2298046139619772,0.0,0.6662434512752623,0.0,0.0,0.0,0.0,0.0],[0.0,0.6555862930986291,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.4858297604784334,0.6953978981502709,0.30518569403747375,0.0,0.5993219259534329,0.0,0.0],[0.0,0.6332566368006818,0.0,0.0,0.0,0.0,0.24483466541588186,0.0]]",,0->1;0->2;0->4;1->3;1->5;1->6;1->7;2->4;2->6;3->6;5->6;6->7,0->2;0->4;1->0;1->5;1->7;2->4;2->6;2->7;3->0;3->1;3->6;5->6,
common,N,8,2400,1.5,8,2400.0,34,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,346109077627451737,11873348445536892782,18.705906499992125,18.70512240000244,0.000784099989687,960.0,107761.23475835,1.0,1.0,1.0,0.75,0.0610802009058129,0.0610802009058129,6.997188705236512,0.0610802009058129,12.0,12.0,12.0,0.0,"NB,Bernoulli,Poisson,Geom,NB,NB,Geom,Binomial","[{""p"":0.4263352280955356,""r"":3.3666107112472554},{""p"":0.6339235507308999},{""lam"":5.532763149616617},{""mean"":9.008977605583837,""p"":0.09991030446927138},{""p"":0.8181657564814834,""r"":8.856681487213944},{""p"":0.16714466784171775,""r"":5.842949016720872},{""mean"":7.233968828634361,""p"":0.12144811582506979},{""n"":12,""p"":0.282978063716853}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3874064545792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49328309691365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5163230255501735,0.741700191236743,0.0,0.7251483611874703,0.0,0.0,0.0,0.0],[0.7306080023347608,0.0,0.4135913674729754,0.0,0.0,0.0,0.0,0.0],[0.45684326377300144,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6705450715358631,0.0,0.43076386003447353,0.5201290784414714,0.0,0.0,0.7107473198743759,0.0]]","NB,Bernoulli,Poisson,Geom,Poisson,NB,Geom,Poisson",0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,
common,N,8,2400,1.5,8,2400.0,34,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,346109077627451737,1848661140588044045,1.168356299996958,1.1627106999076204,0.0056456000893376,130.0,107761.23475835,1.0,1.0,1.0,0.75,0.0610802009058129,0.0610802009058129,6.997188705236512,0.0610802009058129,12.0,12.0,12.0,0.0,"NB,Bernoulli,Poisson,Geom,NB,NB,Geom,Binomial","[{""p"":0.4263352280955356,""r"":3.3666107112472554},{""p"":0.6339235507308999},{""lam"":5.532763149616617},{""mean"":9.008977605583837,""p"":0.09991030446927138},{""p"":0.8181657564814834,""r"":8.856681487213944},{""p"":0.16714466784171775,""r"":5.842949016720872},{""mean"":7.233968828634361,""p"":0.12144811582506979},{""n"":12,""p"":0.282978063716853}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3874064545792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49328309691365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5163230255501735,0.741700191236743,0.0,0.7251483611874703,0.0,0.0,0.0,0.0],[0.7306080023347608,0.0,0.4135913674729754,0.0,0.0,0.0,0.0,0.0],[0.45684326377300144,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6705450715358631,0.0,0.43076386003447353,0.5201290784414714,0.0,0.0,0.7107473198743759,0.0]]","NB,Bernoulli,Poisson,Geom,Poisson,NB,Geom,Poisson",0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,
common,N,8,2400,1.5,8,2400.0,34,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,346109077627451737,2678092377407173877,9.291016599992872,9.290239299996756,0.0007772999961161,960.0,107774.6912746758,1.0,1.0,1.0,1.0,0.0610802009058129,0.0610802009058129,6.997188705236512,0.0610802009058129,12.0,12.0,12.0,0.0,"NB,Bernoulli,Poisson,Geom,NB,NB,Geom,Binomial","[{""p"":0.4263352280955356,""r"":3.3666107112472554},{""p"":0.6339235507308999},{""lam"":5.532763149616617},{""mean"":9.008977605583837,""p"":0.09991030446927138},{""p"":0.8181657564814834,""r"":8.856681487213944},{""p"":0.16714466784171775,""r"":5.842949016720872},{""mean"":7.233968828634361,""p"":0.12144811582506979},{""n"":12,""p"":0.282978063716853}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3874064545792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49328309691365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5163230255501735,0.741700191236743,0.0,0.7251483611874703,0.0,0.0,0.0,0.0],[0.7306080023347608,0.0,0.4135913674729754,0.0,0.0,0.0,0.0,0.0],[0.45684326377300144,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6705450715358631,0.0,0.43076386003447353,0.5201290784414714,0.0,0.0,0.7107473198743759,0.0]]","NB,Bernoulli,Poisson,Geom,NB,NB,Geom,Binomial",0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,
common,N,8,2400,1.5,8,2400.0,34,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,346109077627451737,244100215217589712,8.884417599998415,,,,,0.7272727272727272,0.9565217391304348,0.0,,,,,,8.0,12.0,10.0,1.0,"NB,Bernoulli,Poisson,Geom,NB,NB,Geom,Binomial","[{""p"":0.4263352280955356,""r"":3.3666107112472554},{""p"":0.6339235507308999},{""lam"":5.532763149616617},{""mean"":9.008977605583837,""p"":0.09991030446927138},{""p"":0.8181657564814834,""r"":8.856681487213944},{""p"":0.16714466784171775,""r"":5.842949016720872},{""mean"":7.233968828634361,""p"":0.12144811582506979},{""n"":12,""p"":0.282978063716853}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3874064545792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.49328309691365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5163230255501735,0.741700191236743,0.0,0.7251483611874703,0.0,0.0,0.0,0.0],[0.7306080023347608,0.0,0.4135913674729754,0.0,0.0,0.0,0.0,0.0],[0.45684326377300144,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6705450715358631,0.0,0.43076386003447353,0.5201290784414714,0.0,0.0,0.7107473198743759,0.0]]",,0->1;0->3;0->4;0->5;0->6;0->7;1->4;2->5;2->7;3->4;3->7;6->7,0->1;0->4;0->7;1->4;2->7;3->0;3->4;3->7;6->0;6->7,2--5
