season,game_id,period,team_id,FOUL,FTA,FTM,PERS_FOUL_DRAWN,LOOSE_BALL_FOUL_DRAWN
2022-23,22200277,1,1610612748,3,6,3,0,0
2022-23,22200277,1,1610612764,4,4,3,1,0
2022-23,22200277,2,1610612748,4,4,4,1,0
2022-23,22200277,2,1610612764,2,2,2,0,1
2022-23,22200277,3,1610612748,4,5,5,1,0
2022-23,22200277,3,1610612764,4,4,3,2,0
2022-23,22200277,4,1610612748,6,8,7,4,0
2022-23,22200277,4,1610612764,8,10,8,5,0
2022-23,22200278,1,1610612737,5,5,5,2,0
2022-23,22200278,1,1610612745,7,11,9,2,0
2022-23,22200278,2,1610612737,7,9,9,3,0
2022-23,22200278,2,1610612745,5,9,8,0,2
2022-23,22200278,3,1610612737,8,7,6,2,1
2022-23,22200278,3,1610612745,5,11,9,0,0
2022-23,22200278,4,1610612737,8,15,9,2,0
2022-23,22200278,4,1610612745,8,10,8,6,1
2022-23,22200279,1,1610612740,6,9,9,3,0
2022-23,22200279,1,1610612763,4,3,2,1,1
2022-23,22200279,2,1610612740,5,8,6,1,1
2022-23,22200279,2,1610612763,3,2,1,2,0
2022-23,22200279,3,1610612740,4,5,4,2,0
2022-23,22200279,3,1610612763,9,18,14,2,0
2022-23,22200279,4,1610612740,5,9,8,0,0
2022-23,22200279,4,1610612763,4,4,3,1,0
2022-23,22200280,1,1610612739,3,3,2,1,0
2022-23,22200280,1,1610612749,5,8,5,1,0
2022-23,22200280,2,1610612739,10,12,10,4,2
2022-23,22200280,2,1610612749,6,12,9,2,0
2022-23,22200280,3,1610612739,4,4,4,2,0
2022-23,22200280,3,1610612749,5,3,2,1,1
2022-23,22200280,4,1610612739,5,7,6,1,0
2022-23,22200280,4,1610612749,1,2,2,0,0
2022-23,22200281,1,1610612741,5,6,5,0,1
2022-23,22200281,1,1610612760,4,4,4,2,0
2022-23,22200281,2,1610612741,3,6,4,0,0
2022-23,22200281,2,1610612760,5,8,6,1,0
2022-23,22200281,3,1610612741,4,4,3,1,1
2022-23,22200281,3,1610612760,6,11,9,1,0
2022-23,22200281,4,1610612741,4,4,4,1,0
2022-23,22200281,4,1610612760,3,2,2,1,1
2022-23,22200282,1,1610612747,2,4,3,0,0
2022-23,22200282,1,1610612759,3,3,2,1,0
2022-23,22200282,2,1610612747,3,2,2,0,2
2022-23,22200282,2,1610612759,3,6,5,0,0
2022-23,22200282,3,1610612747,4,4,4,1,1
2022-23,22200282,3,1610612759,4,3,3,1,0
2022-23,22200282,4,1610612747,8,10,8,2,0
2022-23,22200282,4,1610612759,3,4,2,1,0
2022-23,22200283,1,1610612756,3,0,0,2,1
2022-23,22200283,1,1610612765,4,0,0,3,1
2022-23,22200283,2,1610612756,9,15,10,3,1
2022-23,22200283,2,1610612765,4,4,4,2,0
2022-23,22200283,3,1610612756,1,2,1,0,0
2022-23,22200283,3,1610612765,2,2,2,2,0
2022-23,22200283,4,1610612756,5,9,6,1,0
2022-23,22200283,4,1610612765,6,10,9,2,1
2022-23,22200284,1,1610612744,3,2,1,1,0
2022-23,22200284,1,1610612762,2,3,3,0,0
2022-23,22200284,2,1610612744,2,1,1,2,0
2022-23,22200284,2,1610612762,3,4,4,1,0
2022-23,22200284,3,1610612744,4,1,1,3,0
2022-23,22200284,3,1610612762,3,2,2,2,0
2022-23,22200284,4,1610612744,3,2,2,2,0
2022-23,22200284,4,1610612762,6,8,6,2,1
2022-23,22200285,1,1610612743,4,5,2,1,0
2022-23,22200285,1,1610612746,4,5,4,1,1
2022-23,22200285,2,1610612743,5,5,5,3,0
2022-23,22200285,2,1610612746,5,8,5,1,0
2022-23,22200285,3,1610612743,8,9,6,4,1
2022-23,22200285,3,1610612746,6,6,3,3,1
2022-23,22200285,4,1610612743,3,4,3,1,0
2022-23,22200285,4,1610612746,8,15,7,1,2
2022-23,22200286,1,1610612742,6,7,6,1,1
2022-23,22200286,1,1610612761,4,6,6,2,0
2022-23,22200286,2,1610612742,2,2,2,2,0
2022-23,22200286,2,1610612761,3,3,3,1,0
2022-23,22200286,3,1610612742,6,7,6,2,2
2022-23,22200286,3,1610612761,7,8,5,2,2
2022-23,22200286,4,1610612742,6,8,5,3,0
2022-23,22200286,4,1610612761,8,9,7,4,1
2022-23,22200287,1,1610612745,3,1,1,2,0
2022-23,22200287,1,1610612760,3,2,1,2,0
2022-23,22200287,2,1610612745,1,3,3,0,0
2022-23,22200287,2,1610612760,1,1,1,0,0
2022-23,22200287,3,1610612745,6,7,4,5,0
2022-23,22200287,3,1610612760,4,7,7,0,0
2022-23,22200287,4,1610612745,3,3,2,1,1
2022-23,22200287,4,1610612760,8,13,10,0,1
2022-23,22200288,1,1610612747,2,3,2,0,0
2022-23,22200288,1,1610612759,2,3,2,0,0
2022-23,22200288,2,1610612747,7,10,10,3,1
2022-23,22200288,2,1610612759,2,0,0,2,0
2022-23,22200288,3,1610612747,9,12,10,2,0
2022-23,22200288,3,1610612759,6,7,4,2,0
2022-23,22200288,4,1610612747,9,12,10,3,1
2022-23,22200288,4,1610612759,5,10,8,0,0
2022-23,22200289,1,1610612756,3,6,4,0,0
2022-23,22200289,1,1610612762,4,4,2,2,1
2022-23,22200289,2,1610612756,4,6,5,1,0
2022-23,22200289,2,1610612762,5,4,3,2,0
2022-23,22200289,3,1610612756,6,11,8,1,0
2022-23,22200289,3,1610612762,6,10,8,2,0
2022-23,22200289,4,1610612756,5,7,6,2,0
2022-23,22200289,4,1610612762,4,7,6,2,0
2022-23,22200290,1,1610612751,2,3,2,0,0
2022-23,22200290,1,1610612757,4,2,2,2,1
2022-23,22200290,2,1610612751,4,5,5,1,0
2022-23,22200290,2,1610612757,7,6,5,5,1
2022-23,22200290,3,1610612751,2,2,1,0,0
2022-23,22200290,3,1610612757,6,8,5,3,0
2022-23,22200290,4,1610612751,6,8,6,3,0
2022-23,22200290,4,1610612757,7,6,3,5,1
2022-23,22200291,1,1610612744,2,3,3,0,0
2022-23,22200291,1,1610612750,2,0,0,2,0
2022-23,22200291,2,1610612744,9,11,9,5,1
2022-23,22200291,2,1610612750,9,9,7,4,2
2022-23,22200291,3,1610612744,1,2,1,0,0
2022-23,22200291,3,1610612750,7,13,11,2,0
2022-23,22200291,4,1610612744,3,4,4,1,0
2022-23,22200291,4,1610612750,5,7,4,2,1
2022-23,22200292,1,1610612746,6,7,6,3,0
2022-23,22200292,1,1610612754,2,1,1,1,0
2022-23,22200292,2,1610612746,7,7,5,3,0
2022-23,22200292,2,1610612754,3,6,5,0,0
2022-23,22200292,3,1610612746,5,5,2,2,1
2022-23,22200292,3,1610612754,5,6,4,1,1
2022-23,22200292,4,1610612746,10,13,11,7,1
2022-23,22200292,4,1610612754,6,10,9,1,0
2022-23,22200293,1,1610612737,3,6,6,0,0
2022-23,22200293,1,1610612748,2,2,2,1,0
2022-23,22200293,2,1610612737,4,3,3,1,2
2022-23,22200293,2,1610612748,4,7,6,0,0
2022-23,22200293,3,1610612737,7,8,8,3,1
2022-23,22200293,3,1610612748,4,9,9,0,0
2022-23,22200293,4,1610612737,1,2,1,0,0
2022-23,22200293,4,1610612748,2,1,0,1,0
2022-23,22200294,1,1610612738,3,5,5,0,0
2022-23,22200294,1,1610612764,4,7,5,0,0
2022-23,22200294,2,1610612738,4,4,4,1,1
2022-23,22200294,2,1610612764,3,4,3,2,0
2022-23,22200294,3,1610612738,7,11,11,1,1
2022-23,22200294,3,1610612764,7,12,10,3,0
2022-23,22200294,4,1610612738,6,6,6,1,1
2022-23,22200294,4,1610612764,7,10,8,2,0
2022-23,22200295,1,1610612739,4,4,4,3,0
2022-23,22200295,1,1610612765,4,8,5,0,0
2022-23,22200295,2,1610612739,6,6,6,3,0
2022-23,22200295,2,1610612765,6,7,4,1,2
2022-23,22200295,3,1610612739,5,9,8,1,0
2022-23,22200295,3,1610612765,6,7,3,1,2
2022-23,22200295,4,1610612739,8,14,10,3,0
2022-23,22200295,4,1610612765,3,4,2,1,0
2022-23,22200296,1,1610612752,5,7,4,1,0
2022-23,22200296,1,1610612763,2,0,0,2,0
2022-23,22200296,2,1610612752,5,8,7,1,0
2022-23,22200296,2,1610612763,9,14,9,5,1
2022-23,22200296,3,1610612752,7,6,6,3,1
2022-23,22200296,3,1610612763,7,6,5,2,0
2022-23,22200296,4,1610612752,6,9,8,2,0
2022-23,22200296,4,1610612763,8,11,9,4,0
2022-23,22200297,1,1610612753,4,7,5,0,0
2022-23,22200297,1,1610612755,6,6,5,2,0
2022-23,22200297,2,1610612753,3,4,3,1,1
2022-23,22200297,2,1610612755,2,3,2,0,0
2022-23,22200297,3,1610612753,6,8,6,1,0
2022-23,22200297,3,1610612755,7,13,10,2,0
2022-23,22200297,4,1610612753,3,6,5,0,0
2022-23,22200297,4,1610612755,3,5,5,0,0
2022-23,22200298,1,1610612742,4,4,1,1,1
2022-23,22200298,1,1610612749,2,0,0,2,0
2022-23,22200298,2,1610612742,1,0,0,1,0
2022-23,22200298,2,1610612749,5,5,4,2,0
2022-23,22200298,3,1610612742,8,11,9,1,1
2022-23,22200298,3,1610612749,5,6,5,2,0
2022-23,22200298,4,1610612742,6,10,6,3,0
2022-23,22200298,4,1610612749,4,4,2,2,0
2022-23,22200299,1,1610612737,5,5,5,3,0
2022-23,22200299,1,1610612755,3,4,4,1,0
2022-23,22200299,2,1610612737,7,11,7,3,0
2022-23,22200299,2,1610612755,4,3,3,2,0
2022-23,22200299,3,1610612737,2,2,1,1,0
2022-23,22200299,3,1610612755,4,3,2,2,0
2022-23,22200299,4,1610612737,4,4,2,2,0
2022-23,22200299,4,1610612755,6,8,7,4,0
2022-23,22200300,1,1610612750,5,9,7,0,0
2022-23,22200300,1,1610612764,4,6,5,1,0
2022-23,22200300,2,1610612750,4,6,5,1,0
2022-23,22200300,2,1610612764,8,13,12,3,0
2022-23,22200300,3,1610612750,9,16,14,3,1
2022-23,22200300,3,1610612764,4,2,1,3,0
2022-23,22200300,4,1610612750,7,11,10,0,1
2022-23,22200300,4,1610612764,5,6,5,0,0
2022-23,22200301,1,1610612738,2,1,1,1,0
2022-23,22200301,1,1610612766,5,4,1,2,1
2022-23,22200301,2,1610612738,3,3,3,1,0
2022-23,22200301,2,1610612766,4,4,4,2,0
2022-23,22200301,3,1610612738,2,3,2,0,0
2022-23,22200301,3,1610612766,5,7,5,1,0
2022-23,22200301,4,1610612738,2,0,0,2,0
2022-23,22200301,4,1610612766,3,0,0,2,1
2022-23,22200302,1,1610612751,4,2,2,2,0
2022-23,22200302,1,1610612753,4,5,3,1,0
2022-23,22200302,2,1610612751,4,4,3,1,1
2022-23,22200302,2,1610612753,6,7,5,2,1
2022-23,22200302,3,1610612751,5,6,6,2,0
2022-23,22200302,3,1610612753,3,3,2,1,0
2022-23,22200302,4,1610612751,4,2,1,1,2
2022-23,22200302,4,1610612753,4,7,3,0,0
2022-23,22200303,1,1610612739,3,5,3,0,0
2022-23,22200303,1,1610612761,4,8,8,0,0
2022-23,22200303,2,1610612739,3,2,2,2,0
2022-23,22200303,2,1610612761,3,0,0,3,0
2022-23,22200303,3,1610612739,4,4,4,1,0
2022-23,22200303,3,1610612761,7,7,5,3,2
2022-23,22200303,4,1610612739,5,5,4,3,0
2022-23,22200303,4,1610612761,3,2,1,2,0
2022-23,22200304,1,1610612740,4,3,2,2,0
2022-23,22200304,1,1610612760,3,6,5,0,0
2022-23,22200304,2,1610612740,4,4,4,1,1
2022-23,22200304,2,1610612760,3,3,3,1,0
2022-23,22200304,3,1610612740,6,7,7,3,1
2022-23,22200304,3,1610612760,3,6,6,0,0
2022-23,22200304,4,1610612740,5,6,5,2,0
2022-23,22200304,4,1610612760,4,8,7,0,0
2022-23,22200305,1,1610612743,5,6,6,1,1
2022-23,22200305,1,1610612745,2,4,3,0,0
2022-23,22200305,2,1610612743,5,7,7,2,0
2022-23,22200305,2,1610612745,3,3,1,1,0
2022-23,22200305,3,1610612743,4,6,4,1,0
2022-23,22200305,3,1610612745,6,10,8,3,0
2022-23,22200305,4,1610612743,4,1,0,2,1
2022-23,22200305,4,1610612745,5,8,7,0,0
2022-23,22200306,1,1610612741,1,2,2,0,0
2022-23,22200306,1,1610612762,3,0,0,3,0
2022-23,22200306,2,1610612741,3,6,6,0,0
2022-23,22200306,2,1610612762,2,2,1,1,0
2022-23,22200306,3,1610612741,7,11,9,1,0
2022-23,22200306,3,1610612762,5,8,1,1,0
2022-23,22200306,4,1610612741,4,6,5,1,0
2022-23,22200306,4,1610612762,6,5,4,3,0
2022-23,22200307,1,1610612756,2,0,0,2,0
2022-23,22200307,1,1610612758,1,1,1,1,0
2022-23,22200307,2,1610612756,2,2,1,0,1
2022-23,22200307,2,1610612758,4,4,4,1,1
2022-23,22200307,3,1610612756,5,6,5,1,0
2022-23,22200307,3,1610612758,5,4,3,3,0
2022-23,22200307,4,1610612756,4,6,6,2,0
2022-23,22200307,4,1610612758,6,9,8,1,0
2022-23,22200308,1,1610612747,5,8,5,1,0
2022-23,22200308,1,1610612754,5,8,8,0,1
2022-23,22200308,2,1610612747,7,13,11,2,0
2022-23,22200308,2,1610612754,4,2,1,2,1
2022-23,22200308,3,1610612747,5,5,4,4,0
2022-23,22200308,3,1610612754,3,4,2,1,0
2022-23,22200308,4,1610612747,5,5,4,2,1
2022-23,22200308,4,1610612754,4,2,2,3,0
2022-23,22200309,1,1610612752,1,2,2,0,0
2022-23,22200309,1,1610612765,2,4,3,0,0
2022-23,22200309,2,1610612752,4,7,5,0,0
2022-23,22200309,2,1610612765,6,7,6,4,0
2022-23,22200309,3,1610612752,8,11,8,2,2
2022-23,22200309,3,1610612765,5,3,2,4,0
2022-23,22200309,4,1610612752,2,1,1,1,0
2022-23,22200309,4,1610612765,3,6,2,0,0
2022-23,22200310,1,1610612742,7,10,8,2,0
2022-23,22200310,1,1610612744,4,6,6,1,0
2022-23,22200310,2,1610612742,6,9,5,2,1
2022-23,22200310,2,1610612744,1,0,0,1,0
2022-23,22200310,3,1610612742,5,4,1,2,0
2022-23,22200310,3,1610612744,9,11,7,5,0
2022-23,22200310,4,1610612742,4,4,3,3,0
2022-23,22200310,4,1610612744,5,6,5,1,0
2022-23,22200311,1,1610612746,6,7,6,2,1
2022-23,22200311,1,1610612757,4,4,2,1,0
2022-23,22200311,2,1610612746,5,4,3,2,2
2022-23,22200311,2,1610612757,5,9,7,2,0
2022-23,22200311,3,1610612746,4,5,5,0,1
2022-23,22200311,3,1610612757,3,0,0,2,1
2022-23,22200311,4,1610612746,7,12,9,2,1
2022-23,22200311,4,1610612757,4,2,2,3,0
2022-23,22200312,1,1610612739,1,0,0,1,0
2022-23,22200312,1,1610612755,3,5,4,1,0
2022-23,22200312,2,1610612739,5,8,7,1,0
2022-23,22200312,2,1610612755,3,6,5,1,0
2022-23,22200312,3,1610612739,4,2,1,3,0
2022-23,22200312,3,1610612755,3,3,3,1,0
2022-23,22200312,4,1610612739,0,0,0,0,0
2022-23,22200312,4,1610612755,2,4,3,0,0
2022-23,22200313,1,1610612737,7,9,6,1,1
2022-23,22200313,1,1610612753,3,3,3,1,0
2022-23,22200313,2,1610612737,4,4,4,2,0
2022-23,22200313,2,1610612753,5,7,6,1,0
2022-23,22200313,3,1610612737,5,6,5,2,0
2022-23,22200313,3,1610612753,4,6,5,1,0
2022-23,22200313,4,1610612737,3,0,0,3,0
2022-23,22200313,4,1610612753,4,9,8,0,0
2022-23,22200314,1,1610612738,2,1,1,1,0
2022-23,22200314,1,1610612748,1,0,0,1,0
2022-23,22200314,2,1610612738,4,7,7,0,0
2022-23,22200314,2,1610612748,4,0,0,3,1
2022-23,22200314,3,1610612738,5,7,5,1,0
2022-23,22200314,3,1610612748,6,6,6,5,0
2022-23,22200314,4,1610612738,5,8,7,2,0
2022-23,22200314,4,1610612748,4,3,3,2,0
2022-23,22200315,1,1610612751,3,5,4,0,0
2022-23,22200315,1,1610612764,7,10,6,4,1
2022-23,22200315,2,1610612751,2,1,1,1,0
2022-23,22200315,2,1610612764,4,4,3,1,1
2022-23,22200315,3,1610612751,4,3,3,2,0
2022-23,22200315,3,1610612764,4,3,2,2,0
2022-23,22200315,4,1610612751,10,17,16,4,1
2022-23,22200315,4,1610612764,10,17,12,3,1
2022-23,22200316,1,1610612749,2,4,3,0,0
2022-23,22200316,1,1610612752,1,2,2,0,0
2022-23,22200316,2,1610612749,2,2,2,1,0
2022-23,22200316,2,1610612752,3,4,3,1,0
2022-23,22200316,3,1610612749,8,10,8,4,0
2022-23,22200316,3,1610612752,3,4,3,0,1
2022-23,22200316,4,1610612749,6,10,8,3,0
2022-23,22200316,4,1610612752,7,10,5,2,0
2022-23,22200317,1,1610612750,2,2,2,0,1
2022-23,22200317,1,1610612763,3,5,2,1,0
2022-23,22200317,2,1610612750,4,7,4,0,1
2022-23,22200317,2,1610612763,7,13,9,4,0
2022-23,22200317,3,1610612750,7,6,5,2,1
2022-23,22200317,3,1610612763,6,7,3,1,0
2022-23,22200317,4,1610612750,4,4,4,2,0
2022-23,22200317,4,1610612763,6,5,4,3,0
2022-23,22200318,1,1610612740,6,6,4,3,0
2022-23,22200318,1,1610612761,3,3,1,0,1
2022-23,22200318,2,1610612740,4,5,5,2,0
2022-23,22200318,2,1610612761,4,5,4,0,1
2022-23,22200318,3,1610612740,4,6,6,2,0
2022-23,22200318,3,1610612761,5,8,7,1,1
2022-23,22200318,4,1610612740,6,9,7,2,0
2022-23,22200318,4,1610612761,3,3,1,0,1
2022-23,22200319,1,1610612759,4,4,3,2,0
2022-23,22200319,1,1610612760,5,6,5,2,0
2022-23,22200319,2,1610612759,7,13,12,0,0
2022-23,22200319,2,1610612760,4,4,2,1,1
2022-23,22200319,3,1610612759,4,6,3,1,0
2022-23,22200319,3,1610612760,4,5,2,1,0
2022-23,22200319,4,1610612759,4,2,1,2,0
2022-23,22200319,4,1610612760,4,6,5,3,0
2022-23,22200320,1,1610612743,4,4,4,1,0
2022-23,22200320,1,1610612745,4,7,4,1,0
2022-23,22200320,2,1610612743,5,4,3,1,2
2022-23,22200320,2,1610612745,6,6,6,4,0
2022-23,22200320,3,1610612743,7,8,6,3,1
2022-23,22200320,3,1610612745,4,1,1,3,0
2022-23,22200320,4,1610612743,2,4,2,0,0
2022-23,22200320,4,1610612745,4,4,3,1,0
2022-23,22200321,1,1610612741,4,6,4,1,0
2022-23,22200321,1,1610612756,2,2,2,0,0
2022-23,22200321,2,1610612741,6,6,4,2,1
2022-23,22200321,2,1610612756,3,6,4,0,0
2022-23,22200321,3,1610612741,5,9,9,0,0
2022-23,22200321,3,1610612756,6,5,5,3,0
2022-23,22200321,4,1610612741,9,12,10,3,1
2022-23,22200321,4,1610612756,7,8,8,5,0
2022-23,22200322,1,1610612746,5,9,9,1,0
2022-23,22200322,1,1610612762,6,9,7,3,0
2022-23,22200322,2,1610612746,5,8,6,1,0
2022-23,22200322,2,1610612762,4,3,3,3,0
2022-23,22200322,3,1610612746,5,6,4,2,0
2022-23,22200322,3,1610612762,9,12,8,5,0
2022-23,22200322,4,1610612746,8,13,9,2,0
2022-23,22200322,4,1610612762,2,4,3,0,0
2022-23,22200323,1,1610612754,3,2,1,1,1
2022-23,22200323,1,1610612758,4,5,4,1,0
2022-23,22200323,2,1610612754,5,11,10,0,1
2022-23,22200323,2,1610612758,3,5,4,1,0
2022-23,22200323,3,1610612754,6,8,4,2,0
2022-23,22200323,3,1610612758,8,15,13,1,0
2022-23,22200323,4,1610612754,7,9,7,2,1
2022-23,22200323,4,1610612758,2,4,4,0,0
2022-23,22200324,1,1610612747,7,11,7,2,0
2022-23,22200324,1,1610612757,3,2,1,2,0
2022-23,22200324,2,1610612747,3,4,4,1,0
2022-23,22200324,2,1610612757,6,9,7,1,0
2022-23,22200324,3,1610612747,4,3,3,1,1
2022-23,22200324,3,1610612757,6,6,5,3,1
2022-23,22200324,4,1610612747,8,8,4,3,0
2022-23,22200324,4,1610612757,3,4,4,1,0
2022-23,22200325,1,1610612742,4,4,2,1,1
2022-23,22200325,1,1610612765,4,4,3,2,0
2022-23,22200325,2,1610612742,8,13,7,5,0
2022-23,22200325,2,1610612765,7,10,6,3,0
2022-23,22200325,3,1610612742,6,7,3,3,0
2022-23,22200325,3,1610612765,6,6,4,3,0
2022-23,22200325,4,1610612742,4,5,2,1,0
2022-23,22200325,4,1610612765,3,2,0,1,1
2022-23,22200326,1,1610612764,8,10,6,5,0
2022-23,22200326,1,1610612766,6,9,9,2,0
2022-23,22200326,2,1610612764,3,3,1,0,1
2022-23,22200326,2,1610612766,4,7,4,0,0
2022-23,22200326,3,1610612764,6,8,6,1,1
2022-23,22200326,3,1610612766,6,13,10,1,0
2022-23,22200326,4,1610612764,7,14,13,0,0
2022-23,22200326,4,1610612766,3,2,2,2,0
2022-23,22200327,1,1610612737,2,2,1,1,0
2022-23,22200327,1,1610612743,4,4,2,2,0
2022-23,22200327,2,1610612737,2,0,0,1,1
2022-23,22200327,2,1610612743,3,2,1,2,0
2022-23,22200327,3,1610612737,3,6,3,0,0
2022-23,22200327,3,1610612743,6,5,3,3,1
2022-23,22200327,4,1610612737,4,6,5,3,0
2022-23,22200327,4,1610612743,1,2,1,0,0
2022-23,22200328,1,1610612738,5,8,7,1,0
2022-23,22200328,1,1610612748,5,7,4,2,0
2022-23,22200328,2,1610612738,7,11,8,3,0
2022-23,22200328,2,1610612748,3,2,1,0,1
2022-23,22200328,3,1610612738,5,5,3,1,1
2022-23,22200328,3,1610612748,3,4,3,1,0
2022-23,22200328,4,1610612738,2,2,1,1,0
2022-23,22200328,4,1610612748,3,3,3,1,0
2022-23,22200329,1,1610612751,6,8,5,0,1
2022-23,22200329,1,1610612761,4,4,4,2,0
2022-23,22200329,2,1610612751,3,3,3,1,1
2022-23,22200329,2,1610612761,10,14,9,5,0
2022-23,22200329,3,1610612751,4,3,2,3,0
2022-23,22200329,3,1610612761,4,6,5,1,0
2022-23,22200329,4,1610612751,5,8,5,3,0
2022-23,22200329,4,1610612761,7,6,4,2,0
2022-23,22200330,1,1610612739,2,1,1,1,0
2022-23,22200330,1,1610612753,3,4,3,0,0
2022-23,22200330,2,1610612739,3,2,2,2,0
2022-23,22200330,2,1610612753,5,5,3,3,0
2022-23,22200330,3,1610612739,0,0,0,0,0
2022-23,22200330,3,1610612753,1,0,0,1,0
2022-23,22200330,4,1610612739,4,6,6,3,0
2022-23,22200330,4,1610612753,4,3,2,2,0
2022-23,22200331,1,1610612747,2,5,4,0,0
2022-23,22200331,1,1610612749,5,4,3,4,0
2022-23,22200331,2,1610612747,3,5,4,0,0
2022-23,22200331,2,1610612749,1,0,0,1,0
2022-23,22200331,3,1610612747,5,8,8,2,0
2022-23,22200331,3,1610612749,4,2,0,2,0
2022-23,22200331,4,1610612747,6,6,2,5,0
2022-23,22200331,4,1610612749,6,9,9,1,0
2022-23,22200332,1,1610612755,3,4,3,0,1
2022-23,22200332,1,1610612763,3,2,1,2,0
2022-23,22200332,2,1610612755,5,6,5,2,1
2022-23,22200332,2,1610612763,6,10,7,2,0
2022-23,22200332,3,1610612755,3,3,3,0,1
2022-23,22200332,3,1610612763,5,7,7,1,0
2022-23,22200332,4,1610612755,5,4,4,2,1
2022-23,22200332,4,1610612763,6,9,7,2,0
2022-23,22200333,1,1610612740,4,1,1,3,0
2022-23,22200333,1,1610612759,1,0,0,1,0
2022-23,22200333,2,1610612740,7,14,13,1,0
2022-23,22200333,2,1610612759,6,9,6,1,0
2022-23,22200333,3,1610612740,6,7,7,3,0
2022-23,22200333,3,1610612759,3,2,2,1,1
2022-23,22200333,4,1610612740,5,4,4,1,1
2022-23,22200333,4,1610612759,6,5,4,2,1
2022-23,22200334,1,1610612745,8,13,10,2,1
2022-23,22200334,1,1610612756,3,4,4,1,0
2022-23,22200334,2,1610612745,7,12,8,1,0
2022-23,22200334,2,1610612756,5,2,2,3,1
2022-23,22200334,3,1610612745,7,11,10,1,0
2022-23,22200334,3,1610612756,5,6,5,2,0
2022-23,22200334,4,1610612745,4,7,6,1,0
2022-23,22200334,4,1610612756,7,7,3,3,0
2022-23,22200335,1,1610612754,5,10,8,0,0
2022-23,22200335,1,1610612762,4,0,0,4,0
2022-23,22200335,2,1610612754,7,7,6,1,1
2022-23,22200335,2,1610612762,10,15,14,6,0
2022-23,22200335,3,1610612754,6,5,5,4,1
2022-23,22200335,3,1610612762,8,13,9,3,0
2022-23,22200335,4,1610612754,7,11,8,2,0
2022-23,22200335,4,1610612762,9,9,9,7,1
2022-23,22200336,1,1610612741,7,12,8,2,0
2022-23,22200336,1,1610612744,4,3,2,2,1
2022-23,22200336,2,1610612741,1,2,0,0,0
2022-23,22200336,2,1610612744,7,7,4,3,1
2022-23,22200336,3,1610612741,5,7,6,1,0
2022-23,22200336,3,1610612744,4,1,1,3,0
2022-23,22200336,4,1610612741,3,3,2,1,0
2022-23,22200336,4,1610612744,8,12,8,5,0
2022-23,22200337,1,1610612742,4,4,4,1,1
2022-23,22200337,1,1610612752,5,7,5,1,0
2022-23,22200337,2,1610612742,7,9,7,2,0
2022-23,22200337,2,1610612752,6,9,7,1,1
2022-23,22200337,3,1610612742,2,0,0,1,1
2022-23,22200337,3,1610612752,1,2,2,0,0
2022-23,22200337,4,1610612742,2,1,0,1,0
2022-23,22200337,4,1610612752,6,10,6,2,0
2022-23,22200338,1,1610612746,3,3,3,2,0
2022-23,22200338,1,1610612758,4,6,4,0,0
2022-23,22200338,2,1610612746,6,9,5,2,1
2022-23,22200338,2,1610612758,4,7,3,0,0
2022-23,22200338,3,1610612746,7,6,6,2,2
2022-23,22200338,3,1610612758,7,9,6,3,0
2022-23,22200338,4,1610612746,5,8,7,1,0
2022-23,22200338,4,1610612758,6,8,7,2,0
2022-23,22200339,1,1610612749,2,4,3,0,0
2022-23,22200339,1,1610612766,2,4,4,0,0
2022-23,22200339,2,1610612749,3,2,1,2,0
2022-23,22200339,2,1610612766,4,7,6,0,0
2022-23,22200339,3,1610612749,3,4,4,1,0
2022-23,22200339,3,1610612766,4,8,7,0,0
2022-23,22200339,4,1610612749,7,9,7,3,1
2022-23,22200339,4,1610612766,4,7,6,0,1
2022-23,22200340,1,1610612753,4,6,4,1,0
2022-23,22200340,1,1610612761,5,7,5,1,0
2022-23,22200340,2,1610612753,7,5,3,3,0
2022-23,22200340,2,1610612761,4,7,6,0,0
2022-23,22200340,3,1610612753,5,7,6,2,0
2022-23,22200340,3,1610612761,4,5,5,1,0
2022-23,22200340,4,1610612753,6,8,8,2,1
2022-23,22200340,4,1610612761,5,6,2,2,0
2022-23,22200341,1,1610612750,5,6,3,2,2
2022-23,22200341,1,1610612760,6,12,11,1,0
2022-23,22200341,2,1610612750,5,12,9,0,0
2022-23,22200341,2,1610612760,3,5,2,0,0
2022-23,22200341,3,1610612750,2,2,2,1,0
2022-23,22200341,3,1610612760,4,10,10,0,0
2022-23,22200341,4,1610612750,5,10,10,1,0
2022-23,22200341,4,1610612760,5,8,5,3,0
2022-23,22200342,1,1610612744,3,5,2,0,0
2022-23,22200342,1,1610612745,2,2,2,1,0
2022-23,22200342,2,1610612744,2,2,2,0,1
2022-23,22200342,2,1610612745,7,5,4,3,0
2022-23,22200342,3,1610612744,3,1,1,2,0
2022-23,22200342,3,1610612745,7,7,6,2,2
2022-23,22200342,4,1610612744,4,2,0,3,0
2022-23,22200342,4,1610612745,5,6,6,2,0
2022-23,22200343,1,1610612757,2,4,4,0,0
2022-23,22200343,1,1610612762,4,8,6,0,0
2022-23,22200343,2,1610612757,3,6,4,0,0
2022-23,22200343,2,1610612762,10,15,12,7,1
2022-23,22200343,3,1610612757,5,7,5,2,0
2022-23,22200343,3,1610612762,3,5,4,0,0
2022-23,22200343,4,1610612757,9,14,11,4,0
2022-23,22200343,4,1610612762,3,0,0,3,0
