regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
restricted,sample_size,3200.0,8,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,7.405321935343799,4.420597624629969,0.4420597624629969,6.538884800916325,8.271759069771273
restricted,sample_size,3200.0,8,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,10.566184597948274,7.933899647105338,0.7933899647105338,9.011140267115628,12.12122892878092
restricted,sample_size,3200.0,8,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,7.435442825263387,4.514237525577922,0.4514237525577922,6.550652270250114,8.32023338027666
restricted,sample_size,6400.0,8,6400,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.169141586816785,3.1429261528622123,0.3142926152862212,4.553128060855792,5.785155112777779
restricted,sample_size,6400.0,8,6400,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,8.097588152562027,7.657544111132506,0.7657544111132506,6.596709506780056,9.598466798344
restricted,sample_size,6400.0,8,6400,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,5.1871629240652455,3.144328583078307,0.3144328583078307,4.570874521781898,5.803451326348593
restricted,sample_size,10000.0,8,10000,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,4.559278171749932,2.78587303265164,0.278587303265164,4.013247057350212,5.105309286149653
restricted,sample_size,10000.0,8,10000,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,7.404171427677587,6.911181553100558,0.6911181553100558,6.049579843269878,8.758763012085296
restricted,sample_size,10000.0,8,10000,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.629758106711665,2.8417238112788485,0.2841723811278848,4.072780239701011,5.186735973722319
restricted,average_in_degree,1.0,8,3200,1.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,6.878591646328389,4.389833177408004,0.4389833177408004,6.01818434355642,7.738998949100358
restricted,average_in_degree,1.0,8,3200,1.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,7.117011365136663,4.548444430082072,0.4548444430082072,6.225516256840577,8.00850647343275
restricted,average_in_degree,1.0,8,3200,1.0,OracleDP,alpha_mape_recomputed,100,100,0.0,7.214048221658342,5.239513868605174,0.5239513868605175,6.187103503411728,8.240992939904956
restricted,average_in_degree,1.5,8,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,7.405321935343799,4.420597624629969,0.4420597624629969,6.538884800916325,8.271759069771273
restricted,average_in_degree,1.5,8,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,10.566184597948274,7.933899647105338,0.7933899647105338,9.011140267115628,12.12122892878092
restricted,average_in_degree,1.5,8,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,7.435442825263387,4.514237525577922,0.4514237525577922,6.550652270250114,8.32023338027666
restricted,average_in_degree,2.0,8,3200,2.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,7.540282629717885,3.878155503879936,0.3878155503879936,6.780164150957418,8.300401108478352
restricted,average_in_degree,2.0,8,3200,2.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,12.536876291377098,9.643873255885476,0.9643873255885478,10.646677133223545,14.427075449530651
restricted,average_in_degree,2.0,8,3200,2.0,OracleDP,alpha_mape_recomputed,100,100,0.0,7.437593174011601,3.6770021498796144,0.3677002149879614,6.716900752635197,8.158285595388005
restricted,average_in_degree,2.5,8,3200,2.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,7.998388150476664,2.852473770039795,0.2852473770039795,7.439303291548865,8.557473009404465
restricted,average_in_degree,2.5,8,3200,2.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,28.414362900722644,23.75764081354664,2.375764081354664,23.757865301267504,33.07086050017779
restricted,average_in_degree,2.5,8,3200,2.5,OracleDP,alpha_mape_recomputed,100,100,0.0,8.11693032200874,3.0457503773955814,0.3045750377395581,7.519963248039206,8.713897395978274
restricted,average_in_degree,3.0,8,3200,3.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,8.637288976775288,3.0278205976059813,0.3027820597605981,8.043836139644515,9.23074181390606
