alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,mean_realized_avg_indegree,se_realized_avg_indegree,parallel_workers,completed_reps,mean_directed_f1,se_directed_f1,mean_skeleton_f1,se_skeleton_f1,mean_exact_dag,se_exact_dag,mean_family_accuracy,se_family_accuracy,mean_alpha_rmse_if_exact,se_alpha_rmse_if_exact,valid_alpha_rmse_reps,mean_alpha_rmse_on_correct_edges,se_alpha_rmse_on_correct_edges,valid_alpha_correct_edge_reps,mean_alpha_mape_on_correct_edges_pct,se_alpha_mape_on_correct_edges_pct,mean_alpha_rmse_on_true_edges,se_alpha_rmse_on_true_edges,mean_n_correct_directed_edges,mean_runtime_sec,se_runtime_sec,mean_local_score_runtime_sec,se_local_score_runtime_sec,mean_search_runtime_sec,se_search_runtime_sec,mean_n_local_scores_evaluated,N
expanded,N,8,10000,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9732805411979324,0.0068671742514091,0.9790193371845546,0.005294733802662,0.78,0.0416333199893226,1.0,0.0,0.0334719572736943,0.0023979882771741,78,0.0869514560210622,0.0214063080241486,100,4.846883148974356,0.8262450724344058,0.1167602685288964,0.0254837002207856,11.71,25.64861999300032,2.305271980486571,25.64787428700016,2.305271453707124,0.0007457060001615,1.2414981746386968e-05,960.0,10000.0
expanded,N,8,10000,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6336857880091222,0.0188412053191408,0.928648033126294,0.0055308247533919,0.0,0.0,,,,,0,,,0,,,,,6.44,27.662682907000125,0.8802334906501053,,,,,,10000.0
expanded,N,8,10000,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6815485564695122,0.0140554141160734,0.8297537786973583,0.0083043372474789,0.0,0.0,,,,,0,,,0,,,,,8.97,7.810852750999183,0.71090381012316,,,,,,10000.0
common,kbar,8,3200,1.0,8.0,LibraryDP,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.971262605042017,0.004681556770312,0.977373716153128,0.0038772832093345,0.66,0.0476095228569523,0.925,0.0087038827977848,0.0390990516482433,0.0031369030509073,66,0.042423116722278,0.0028913148732757,100,6.878591646328387,0.4389833177408002,0.0658156600795864,0.0066999191353824,7.77,13.484626556000585,0.5347673753298061,13.4839218670009,0.5347677657709455,0.0007046889996854,5.993681856169105e-06,960.0,
common,kbar,8,3200,1.0,8.0,LibraryGreedy,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.961262605042017,0.0067215996504183,0.9727070494864614,0.0046054285062398,0.63,0.0485236587093909,0.92,0.0087976695720508,0.0396955256252219,0.0032517625586067,63,0.0445646330929712,0.0032518720513521,100,7.117011365136659,0.4548444430082071,0.0747911899264039,0.0079453559138189,7.68,0.8989686480001546,0.0195385497939421,0.8951576789934188,0.019514740818799,0.0038109690067358,5.012495631419058e-05,109.51,
common,kbar,8,3200,1.0,8.0,OracleDP,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.9689096638655462,0.0050484302820742,0.9737707749766574,0.0044525495683936,0.66,0.0476095228569523,1.0,0.0,0.0446337694996481,0.0049467434113838,66,0.0454234852007212,0.0037187343748295,100,7.214048221658341,0.5239513868605173,0.0631587865887538,0.0063398691982407,7.81,4.242756875999476,0.3935690533751022,4.242081186998694,0.3935674861689203,0.0006756890007818,6.751459871743791e-06,960.0,
common,kbar,8,3200,1.0,8.0,PBSCM,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.0919664779664779,0.0141294127030294,0.3710314473108591,0.0293680202876168,0.0,0.0,,,,,0,,,0,,,,,0.56,2.405993692999473,0.2355800083757779,,,,,,
common,kbar,8,3200,1.0,8.0,PBSCM_PGF,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.0056363636363636,0.0032245717431604,0.0707000777000777,0.0118487364052144,0.0,0.0,,,,,0,,,0,,,,,0.03,0.5604255209994153,0.0039991995031113,,,,,,
common,kbar,8,3200,1.0,8.0,PC-RCIT,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.497102564102564,0.0253197435440397,0.9317542555483732,0.0070963420010726,0.0,0.0,,,,,0,,,0,,,,,3.26,3.0309853340005795,0.1328427017379977,,,,,,
common,kbar,8,3200,1.0,8.0,PoissonDAG-ODS,0.15,0.85,5,1.0,exact_edges,1.0,0.0,12,100,0.4969694306194844,0.0166237823729028,0.7776337665475368,0.0098677110374249,0.0,0.0,,,,,0,,,0,,,,,4.71,0.5684934200003045,0.0371893038771928,,,,,,
common,kbar,8,3200,1.5,8.0,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9730920885877408,0.0040938177943418,0.9764283204717988,0.0037732030543352,0.6,0.0492365963917331,0.90875,0.0106385460292354,0.0404704731574433,0.0035915196732419,60,0.0474644125690233,0.0030605859318685,100,7.405321935343798,0.4420597624629969,0.0719594901633445,0.0062551738450043,11.57,19.318944011998973,0.6989575421443557,19.318206627999608,0.698956727538531,0.000737383999367,7.458088761159445e-06,960.0,
common,kbar,8,3200,1.5,8.0,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9048773133045444,0.0149604751869568,0.9542941793523028,0.0066955122205531,0.47,0.0501613558046591,0.86375,0.0148747930976188,0.0436340380621878,0.0044466968657084,47,0.0740035606941371,0.0062920827244446,100,10.566184597948276,0.7933899647105338,0.1306314814667778,0.0128445658897422,10.72,1.3719268969993572,0.0365288073837699,1.366121435987152,0.0364877868064102,0.0058054610122053,8.280302966567325e-05,130.51,
common,kbar,8,3200,1.5,8.0,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9686252690948344,0.0046730398171216,0.9710689083862996,0.0043450965904087,0.55,0.05,1.0,0.0,0.0399073963642847,0.0039110785458566,55,0.0477266308105704,0.0031215389207407,100,7.435442825263385,0.451423752557792,0.0714877024348628,0.0063316843272716,11.58,6.108410775001394,0.5285649228544429,6.107712761000585,0.528564483667907,0.000698014000809,5.416453582348365e-06,960.0,
common,kbar,8,3200,1.5,8.0,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.1023852643400631,0.0128084977262775,0.3758705442658128,0.0305594844730595,0.0,0.0,,,,,0,,,0,,,,,0.91,4.073480228000844,0.3942524856192427,,,,,,
common,kbar,8,3200,1.5,8.0,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.0222527472527472,0.0061465487729719,0.0814409609997845,0.0105868727258854,0.0,0.0,,,,,0,,,0,,,,,0.16,0.5733641030004947,0.0041033309122261,,,,,,
common,kbar,8,3200,1.5,8.0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5489407009735452,0.0193328100019455,0.9003939096753741,0.0069265543600115,0.0,0.0,,,,,0,,,0,,,,,5.52,7.97424914200019,0.304104539978148,,,,,,
common,kbar,8,3200,1.5,8.0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5816032959862817,0.014303384155346,0.8123058250477633,0.0083994341560687,0.0,0.0,,,,,0,,,0,,,,,7.83,0.9912382160004928,0.0601779279017145,,,,,,
common,kbar,8,3200,2.0,8.0,LibraryDP,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.9604882836034604,0.0067619401078023,0.9699057577627068,0.0047621837660804,0.52,0.0502116731568678,0.86625,0.0120833333333333,0.0361057801662351,0.0024968600346835,52,0.05727660596056,0.0050345008205775,100,8.724746585535152,0.6496019685779941,0.0887690749662876,0.0088695582239598,15.15,24.895299132998773,0.7862416831320332,24.894549525999608,0.786240270610796,0.0007496069991611,9.36815606121282e-06,960.0,
common,kbar,8,3200,2.0,8.0,LibraryGreedy,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.8646721393178567,0.0146932091287898,0.9327218873543957,0.0068425903645765,0.28,0.0451260859854212,0.775,0.0175881617670362,0.0362349148639634,0.0024390092094584,28,0.096164707965571,0.0077266638788048,100,12.744021632667472,0.8830078624920402,0.1751319683601257,0.013005208718897,13.45,1.9097577029999229,0.0543945966156444,1.9017166019929568,0.0542934091844029,0.0080411010069656,0.0001665248672283,150.31,
common,kbar,8,3200,2.0,8.0,OracleDP,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.9697823293742616,0.0046734476143977,0.975440229615964,0.0038853027183209,0.57,0.0497569851956243,1.0,0.0,0.0369503849502781,0.0023792710529268,57,0.0491878788923311,0.0039072324355709,100,7.865041700814552,0.5579781581037978,0.0713004723246679,0.0067260926491827,15.36,7.600411792001687,0.6483768388024598,7.599703553000581,0.6483760088206026,0.0007082390011055,7.158578149293747e-06,960.0,
common,kbar,8,3200,2.0,8.0,PBSCM,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.1029125874360006,0.0137260285401299,0.3180003592019626,0.0302015226506353,0.0,0.0,,,,,0,,,0,,,,,1.23,4.751446614999004,0.5558584255518412,,,,,,
common,kbar,8,3200,2.0,8.0,PBSCM_PGF,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.0150467836257309,0.004987032501827,0.09734434124527,0.0092920028742781,0.0,0.0,,,,,0,,,0,,,,,0.14,0.5913839510000253,0.0059546663979933,,,,,,
common,kbar,8,3200,2.0,8.0,PC-RCIT,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.4785965106279174,0.0165530937554317,0.8411969326928173,0.0065392288401682,0.0,0.0,,,,,0,,,0,,,,,6.19,14.518867319000128,0.5068799722170378,,,,,,
common,kbar,8,3200,2.0,8.0,PoissonDAG-ODS,0.15,0.85,5,2.0,exact_edges,2.0,0.0,12,100,0.644418430084299,0.0128472202807755,0.8412921223649924,0.0070538243621619,0.0,0.0,,,,,0,,,0,,,,,10.66,1.518293850000482,0.093535488815174,,,,,,
common,kbar,8,3200,2.5,8.0,LibraryDP,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.914927397311034,0.009511552492368,0.9401752634221864,0.0063728004573704,0.3,0.0460566186471838,0.8025,0.0147773885419992,0.0454107663857385,0.0030239115979761,30,0.1012985592909579,0.0087797600328108,100,14.315130327621237,1.2715952735850689,0.1567572428478246,0.0119245290161449,17.86,31.415160589000152,0.9795724323337094,31.41436374000012,0.979571400834236,0.0007968490000348,1.4252352612973647e-05,960.0,
common,kbar,8,3200,2.5,8.0,LibraryGreedy,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.7450149366424001,0.0165128903158483,0.8831651506953554,0.0070350771050464,0.09,0.0287623491264661,0.6325,0.0199288507172162,0.0407435575923697,0.0043335263023786,9,0.2187790972104691,0.0182982245080074,100,30.060741004186053,2.4214269581957275,0.3039396149679156,0.0160108926531152,14.06,2.646187238999409,0.0903263105637523,2.636104104011174,0.0902231129371516,0.0100831349882355,0.0002092465241833,160.29,
common,kbar,8,3200,2.5,8.0,OracleDP,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.9609871253273052,0.0053080123114807,0.9661166799831756,0.0047224823960176,0.44,0.0498887651569858,1.0,0.0,0.0404621102954291,0.0024330768100791,44,0.0629517223779569,0.0046972901007618,100,9.136441145536864,0.5174510417138284,0.0980574006656577,0.0085032557275826,18.84,8.674380000000966,0.7477869011672817,8.67363456700041,0.7477868462708057,0.0007454330005566,9.94190262096412e-06,960.0,
common,kbar,8,3200,2.5,8.0,PBSCM,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.103272627813806,0.0154753825382568,0.249010721178863,0.0282908809271147,0.0,0.0,,,,,0,,,0,,,,,1.48,4.598100728000281,0.7425696933463144,,,,,,
common,kbar,8,3200,2.5,8.0,PBSCM_PGF,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.0242033690946734,0.0054737387411478,0.0794795060012451,0.0085368609405537,0.0,0.0,,,,,0,,,0,,,,,0.27,0.6116915439993318,0.0044957788942912,,,,,,
common,kbar,8,3200,2.5,8.0,PC-RCIT,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.4196114909260002,0.0150480565980441,0.7873113514956025,0.0070207460590511,0.0,0.0,,,,,0,,,0,,,,,6.65,24.03040126599997,0.914653568561147,,,,,,
common,kbar,8,3200,2.5,8.0,PoissonDAG-ODS,0.15,0.85,5,2.5,exact_edges,2.5,0.0,12,100,0.6871750189609973,0.0115797904657292,0.8495152318410688,0.0067284334295688,0.0,0.0,,,,,0,,,0,,,,,13.35,2.394021421999059,0.165866969628478,,,,,,
common,kbar,8,3200,3.0,8.0,LibraryDP,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.8469788842458889,0.0140546696371523,0.9086528799782624,0.0074686266386313,0.1,0.0301511344577763,0.6975,0.0173332604893574,0.0437272861008555,0.0075525721334715,10,0.1802613708201365,0.0154758090027136,100,25.13077052433774,2.043984865101938,0.2400151482289912,0.014973836322028,19.4,34.955151332000824,0.994662482045751,34.95433975700129,0.9946606320574214,0.000811574999534,1.672003548546496e-05,960.0,
common,kbar,8,3200,3.0,8.0,LibraryGreedy,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.6223295446039602,0.0184003505849811,0.8437365033095671,0.0077086557434232,0.01,0.0099999999999999,0.48875,0.0208026288888416,0.0680084191871066,,1,0.3932914886903484,0.0292742310168962,100,50.99704887092609,3.67187395971984,0.4286729663456006,0.0172343665745054,13.58,3.2895478909999656,0.1159814987860549,3.278579901004123,0.1158652332172749,0.0109679899958428,0.0002362985155877,164.66,
common,kbar,8,3200,3.0,8.0,OracleDP,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.9532198437052146,0.0056749416046274,0.9641776858466992,0.0040809511694474,0.37,0.0485236587093909,1.0,0.0,0.0439493072901464,0.0029008758081808,37,0.0757134332641115,0.006976167242044,100,10.80334210003982,0.7555889964903174,0.1152496409135255,0.0093763042171178,22.3,9.239822809999604,0.7891221861321407,9.239035781998972,0.7891184096682122,0.0007870280006318,1.673306664589168e-05,960.0,
common,kbar,8,3200,3.0,8.0,PBSCM,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.0854224880923552,0.0155242597597898,0.1570112802168419,0.024299280050045,0.0,0.0,,,,,0,,,0,,,,,1.41,4.355257201000204,0.9699698846883976,,,,,,
common,kbar,8,3200,3.0,8.0,PBSCM_PGF,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.01542157364738,0.0047113845503595,0.082873691520855,0.0080823316734618,0.0,0.0,,,,,0,,,0,,,,,0.21,0.6211785269991378,0.0065315889811249,,,,,,
common,kbar,8,3200,3.0,8.0,PC-RCIT,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.320618759210412,0.0154936454107902,0.7445487108285218,0.0061485996193537,0.0,0.0,,,,,0,,,0,,,,,5.93,34.70541291499976,1.1212325054865402,,,,,,
common,kbar,8,3200,3.0,8.0,PoissonDAG-ODS,0.15,0.85,5,3.0,exact_edges,3.0,0.0,12,100,0.6927169482360037,0.010102165022425,0.8429337213056818,0.0062597750960415,0.0,0.0,,,,,0,,,0,,,,,15.35,3.421389119999658,0.2196335177243568,,,,,,
expanded,kbar,8,3200,1.0,8.0,LibraryDP,0.2,2.0,5,1.0,exact_edges,1.0,0.0,12,100,0.941390486018969,0.0109888260683472,0.9580476927613152,0.0072410403476524,0.65,0.0479372485441102,0.905,0.0128265428709454,0.0657269456627896,0.0089325776886822,65,0.1037563508156508,0.0154698547356889,100,6.775895152528293,0.931959269384531,0.1672694196139736,0.0243767419365491,7.63,22.499461002000608,0.7738605832459672,22.498718214000547,0.7738620342218565,0.0007427880000614,1.0369184545752146e-05,960.0,
expanded,kbar,8,3200,1.0,8.0,LibraryGreedy,0.2,2.0,5,1.0,exact_edges,1.0,0.0,12,100,0.938718561108654,0.0111276883149232,0.9641443314167774,0.0064372369350868,0.65,0.0479372485441102,0.89125,0.0136069231858586,0.0649102775353547,0.0089735719092422,65,0.1172104986119228,0.0186980949646336,100,6.428005574805424,0.7104525853471502,0.1784596314147022,0.02582629414272,7.5,1.3308546549997118,0.0412661822950215,1.3264568029972723,0.0412352198219442,0.0043978520024393,7.306965546536188e-05,110.11,
expanded,kbar,8,3200,1.0,8.0,OracleDP,0.2,2.0,5,1.0,exact_edges,1.0,0.0,12,100,0.9778312324929972,0.0053164459568816,0.9789423436041084,0.0047449500778703,0.78,0.0416333199893226,1.0,0.0,0.0578700541441787,0.0070427708965224,78,0.0711275769098395,0.0082561347775392,100,4.861951912382252,0.4501065702181298,0.0938761226014065,0.0143146569308257,7.86,5.739648200000083,0.514061177003734,5.738939548000344,0.5140595147898186,0.0007086519997392,1.233952935310528e-05,960.0,
expanded,kbar,8,3200,1.0,8.0,PC-RCIT,0.2,2.0,5,1.0,exact_edges,1.0,0.0,12,100,0.559075258075258,0.0267179104768625,0.9494425770308124,0.0062848918860149,0.01,0.0099999999999999,,,,,0,,,0,,,,,3.67,3.754360946999805,0.1658942525411121,,,,,,
expanded,kbar,8,3200,1.0,8.0,PoissonDAG-ODS,0.2,2.0,5,1.0,exact_edges,1.0,0.0,12,100,0.6061676194283274,0.0176687547202831,0.7792555891394768,0.009377979215883,0.03,0.0171446607997765,,,,,0,,,0,,,,,5.82,1.3086891030005063,0.1219036743591825,,,,,,
expanded,kbar,8,3200,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8838850490893968,0.013775814686883,0.9109346468346468,0.0104683241843503,0.38,0.0487831731214563,0.81,0.0159386449875892,0.0592920125550408,0.0055417214524488,38,0.2396816740227726,0.0388080910052921,100,14.80855724027023,2.446161260984208,0.3573163183220705,0.0412174245424487,10.66,35.496344185000055,0.9848207404154132,35.49552932599967,0.9848170663301168,0.0008148590003838,1.6251944959837603e-05,960.0,
expanded,kbar,8,3200,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.849279170105257,0.0182728854032658,0.9244586775543298,0.008698724922114,0.32,0.046882617226215,0.75625,0.0204413888664121,0.0702792528481047,0.0082525221550763,32,0.3083509660549665,0.0420992360071332,100,16.87009740294301,2.4767183708000187,0.4265091411287404,0.0418541258987281,10.05,2.389033215000818,0.0920216120715374,2.3823622509928826,0.0919475519361689,0.0066709640079352,0.0001417420484872,130.43,
expanded,kbar,8,3200,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9636854763593894,0.0066457557633894,0.9710051581268972,0.0046629352706434,0.59,0.049431107042371,1.0,0.0,0.0659635212123322,0.0071947350060176,59,0.1108663225884276,0.0192176857633611,100,6.800291133542024,0.8540749695744131,0.1483863230078269,0.0234975595266596,11.58,8.391473157999572,0.7543806475739996,8.390746011999727,0.754380062863936,0.0007271459998446,1.3911183366259486e-05,960.0,
expanded,kbar,8,3200,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.525808822315418,0.0203473443044063,0.877077971608864,0.0070234076135295,0.0,0.0,,,,,0,,,0,,,,,5.08,9.94444630799888,0.324041914546547,,,,,,
expanded,kbar,8,3200,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6630071487957677,0.0149876258664968,0.8089162189664427,0.0089841576259564,0.01,0.0099999999999999,,,,,0,,,0,,,,,8.93,3.172470932000142,0.3061711350898021,,,,,,
expanded,kbar,8,3200,2.0,8.0,LibraryDP,0.2,2.0,5,2.0,exact_edges,2.0,0.0,12,100,0.8331692778638405,0.0135663999491486,0.8831143416715459,0.0092604275417363,0.15,0.0358870281282636,0.68875,0.0164277381525297,0.0685777838369279,0.0097441391255866,15,0.4959946393646875,0.0636060783377598,100,28.972838263399755,3.182481646121286,0.6013264812015131,0.0519855861869837,13.11,42.42175713100019,1.1250967130101506,42.42099356900042,1.1250946259201613,0.0007635619997745,9.836553600376848e-06,960.0,
expanded,kbar,8,3200,2.0,8.0,LibraryGreedy,0.2,2.0,5,2.0,exact_edges,2.0,0.0,12,100,0.7439535756668013,0.0186032596570714,0.8679325165993709,0.0091671426650154,0.1,0.0301511344577763,0.59375,0.020130179238189,0.0645234484588248,0.0087707554889187,10,0.6466565673722626,0.0760260365385557,100,36.548301022063065,4.961767668940473,0.7381375301994193,0.0530790257813999,11.43,3.309615819999599,0.1286015420344475,3.302049255012098,0.1285645093758625,0.0075665649875008,0.000146452772693,143.63,
expanded,kbar,8,3200,2.0,8.0,OracleDP,0.2,2.0,5,2.0,exact_edges,2.0,0.0,12,100,0.9699168966706916,0.0049191797297692,0.97495844114772,0.0036435009387083,0.57,0.0497569851956243,1.0,0.0,0.0643087054302834,0.0041792425733221,57,0.1079107143734057,0.014703662789743,100,7.670685335849146,0.8523553116293214,0.1447378601835035,0.0180376783039978,15.44,9.344446933,0.8162185233897038,9.343688578999426,0.816214946132454,0.0007583540005725,2.01038518958901e-05,960.0,
expanded,kbar,8,3200,2.0,8.0,PC-RCIT,0.2,2.0,5,2.0,exact_edges,2.0,0.0,12,100,0.4364717919227112,0.0163942357213509,0.8034541033512548,0.0065210919611085,0.0,0.0,,,,,0,,,0,,,,,5.46,14.875430100000813,0.435044494627704,,,,,,
expanded,kbar,8,3200,2.0,8.0,PoissonDAG-ODS,0.2,2.0,5,2.0,exact_edges,2.0,0.0,12,100,0.7049216429527196,0.0127444200003163,0.8260582626146349,0.0070452777459776,0.0,0.0,,,,,0,,,0,,,,,11.79,5.276802053999854,0.4999091805088737,,,,,,
expanded,kbar,8,3200,2.5,8.0,LibraryDP,0.2,2.0,5,2.5,exact_edges,2.5,0.0,12,100,0.8110491394188064,0.0127470728127847,0.8734183247676792,0.0079060039047924,0.07,0.0256432399976242,0.61125,0.0173072903130385,0.0831888774133519,0.0119293480113057,7,0.5957503732693552,0.0572472693782742,100,39.1290308156558,4.772767351744041,0.7080226427934939,0.043804463494682,15.56,52.67745864100026,1.5405683999653286,52.67671026900047,1.5405668258221563,0.0007483719997981,1.2782818641782236e-05,960.0,
expanded,kbar,8,3200,2.5,8.0,LibraryGreedy,0.2,2.0,5,2.5,exact_edges,2.5,0.0,12,100,0.6463819395846947,0.0175559510255242,0.8095983969401561,0.0088572393491407,0.01,0.0099999999999999,0.4875,0.0206812631738162,0.0706841884103605,,1,1.13204846152533,0.1078986530799136,100,72.54656680452429,7.019542850961535,1.084834777529026,0.0703335047479575,11.75,4.711902250999993,0.2173978674741357,4.703811378002428,0.2173597262866514,0.0080908729975635,0.0001571489688955,147.78,
expanded,kbar,8,3200,2.5,8.0,OracleDP,0.2,2.0,5,2.5,exact_edges,2.5,0.0,12,100,0.9594798367853568,0.0060748891066233,0.9659432022487224,0.0043792276015592,0.37,0.0485236587093909,1.0,0.0,0.0834141378473,0.0050787915394387,37,0.1412639065716095,0.0173014035064897,100,8.642127737412048,0.7374316153478874,0.2016550051135182,0.0202094326808933,18.83,10.805155699999888,0.9388088011758068,10.80443708699968,0.9388075206400128,0.0007186130002082,1.1966071164027894e-05,960.0,
expanded,kbar,8,3200,2.5,8.0,PC-RCIT,0.2,2.0,5,2.5,exact_edges,2.5,0.0,12,100,0.327497019906987,0.0133768273475643,0.7225468894032823,0.006432509801913,0.0,0.0,,,,,0,,,0,,,,,4.92,16.779895840000826,0.4685471186355251,,,,,,
expanded,kbar,8,3200,2.5,8.0,PoissonDAG-ODS,0.2,2.0,5,2.5,exact_edges,2.5,0.0,12,100,0.7408314589585124,0.0091247128522474,0.8260315061916188,0.0063886319806739,0.0,0.0,,,,,0,,,0,,,,,14.49,8.596368100000255,0.7094899503104029,,,,,,
expanded,kbar,8,3200,3.0,8.0,LibraryDP,0.2,2.0,5,3.0,exact_edges,3.0,0.0,12,100,0.82692130626585,0.0123341469704726,0.8822291657942339,0.0080312282452467,0.04,0.0196946385566932,0.575,0.0175881617670362,0.1093620575756755,0.0312354867842424,4,0.7464786444627544,0.0982273987670396,100,45.557117836524185,6.118077730044726,0.7830691193494432,0.0681037808243981,18.55,73.65632742499962,3.6260319917489903,73.65555838500092,3.62603055064546,0.0007690399987041,1.5252873510653825e-05,960.0,
expanded,kbar,8,3200,3.0,8.0,LibraryGreedy,0.2,2.0,5,3.0,exact_edges,3.0,0.0,12,100,0.613238032207888,0.0168894268592968,0.7924467363584925,0.0084224451900392,0.0,0.0,0.41625,0.018210244508257,,,0,2.105405225577351,0.2525632295130257,100,116.85570403114092,13.69279570087539,1.6383226964233384,0.1443545930051199,12.87,8.543961639999178,0.67557569519436,8.535077743006987,0.6755528470944183,0.0088838969921926,0.0001804725003332,151.67,
expanded,kbar,8,3200,3.0,8.0,OracleDP,0.2,2.0,5,3.0,exact_edges,3.0,0.0,12,100,0.9574960679717404,0.0054578659185526,0.9644942477579386,0.0039879682912703,0.31,0.0464823198711731,1.0,0.0,0.0896264767741875,0.0077959984990448,31,0.1723749657670419,0.0201007332204757,100,10.31227246318272,0.9394056025676903,0.2305775830415275,0.0219540264239232,22.41,14.238904520003416,1.445040764217732,14.23818111200293,1.4450400062648106,0.0007234080004855,1.437744486332203e-05,960.0,
expanded,kbar,8,3200,3.0,8.0,PC-RCIT,0.2,2.0,5,3.0,exact_edges,3.0,0.0,12,100,0.2584635072483331,0.0134550422799813,0.680488847303089,0.0054528971837857,0.0,0.0,,,,,0,,,0,,,,,4.53,18.10322824300121,0.407647513372206,,,,,,
expanded,kbar,8,3200,3.0,8.0,PoissonDAG-ODS,0.2,2.0,5,3.0,exact_edges,3.0,0.0,12,100,0.7423471188974298,0.0091659995919021,0.8209561613326471,0.0063325524200612,0.0,0.0,,,,,0,,,0,,,,,16.41,13.653624422999856,0.8435966204987244,,,,,,
