alpha_regime,sweep,N,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
common,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Binomial,2,0.014388489208633
common,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,118,0.8489208633093526
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Poisson,119,1.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,NB,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,ZIP,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Geom,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Binomial,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,Poisson,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,NB,148,1.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,ZIP,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,Geom,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,Binomial,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,NB,Bernoulli,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Poisson,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,NB,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,ZIP,124,1.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Geom,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Binomial,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Poisson,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,NB,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,ZIP,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Geom,146,1.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Binomial,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Poisson,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,NB,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,ZIP,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Geom,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Binomial,124,1.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,NB,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
common,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,Poisson,103,0.865546218487395
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,NB,5,0.042016806722689
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,Geom,4,0.0336134453781512
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,Binomial,3,0.0252100840336134
expanded,N,100.0,8,100,1.5,8,LibraryDP,Poisson,Bernoulli,4,0.0336134453781512
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,Poisson,38,0.2567567567567567
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,NB,79,0.5337837837837838
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,ZIP,4,0.027027027027027
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,Geom,15,0.1013513513513513
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,100.0,8,100,1.5,8,LibraryDP,NB,Bernoulli,11,0.0743243243243243
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,Poisson,12,0.0967741935483871
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,NB,15,0.1209677419354838
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,ZIP,74,0.5967741935483871
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,Geom,19,0.1532258064516129
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,ZIP,Bernoulli,4,0.032258064516129
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,Poisson,3,0.0205479452054794
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,NB,30,0.2054794520547945
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,ZIP,2,0.0136986301369863
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,Geom,108,0.7397260273972602
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Geom,Bernoulli,3,0.0205479452054794
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,Poisson,55,0.4435483870967742
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,NB,4,0.032258064516129
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,Geom,5,0.0403225806451612
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,Binomial,52,0.4193548387096774
expanded,N,100.0,8,100,1.5,8,LibraryDP,Binomial,Bernoulli,8,0.064516129032258
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,Poisson,23,0.1654676258992805
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,NB,11,0.079136690647482
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,Geom,22,0.158273381294964
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryDP,Bernoulli,Bernoulli,83,0.5971223021582733
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,Poisson,90,0.7563025210084033
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,NB,10,0.0840336134453781
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,Geom,5,0.042016806722689
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,Binomial,9,0.0756302521008403
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Poisson,Bernoulli,5,0.042016806722689
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,Poisson,47,0.3175675675675675
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,NB,69,0.4662162162162162
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,ZIP,5,0.0337837837837837
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,Geom,15,0.1013513513513513
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,Binomial,1,0.0067567567567567
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,NB,Bernoulli,11,0.0743243243243243
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,Poisson,16,0.1290322580645161
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,NB,17,0.1370967741935483
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,ZIP,65,0.5241935483870968
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,Geom,21,0.1693548387096774
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,ZIP,Bernoulli,5,0.0403225806451612
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,Poisson,7,0.047945205479452
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,NB,27,0.184931506849315
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,ZIP,2,0.0136986301369863
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,Geom,105,0.7191780821917808
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Geom,Bernoulli,5,0.0342465753424657
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,Poisson,56,0.4516129032258064
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,NB,2,0.0161290322580645
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,Geom,6,0.0483870967741935
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,Binomial,49,0.3951612903225806
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Binomial,Bernoulli,11,0.0887096774193548
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,Poisson,23,0.1654676258992805
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,NB,13,0.0935251798561151
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,Geom,26,0.1870503597122302
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,100.0,8,100,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,76,0.5467625899280576
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,100.0,8,100,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,Poisson,102,0.8571428571428571
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,NB,9,0.0756302521008403
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,Geom,2,0.0168067226890756
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,Binomial,5,0.042016806722689
expanded,N,200.0,8,200,1.5,8,LibraryDP,Poisson,Bernoulli,1,0.0084033613445378
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,Poisson,38,0.2567567567567567
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,NB,86,0.581081081081081
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,ZIP,2,0.0135135135135135
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,Geom,12,0.081081081081081
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,200.0,8,200,1.5,8,LibraryDP,NB,Bernoulli,9,0.0608108108108108
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,Poisson,12,0.0967741935483871
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,NB,8,0.064516129032258
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,ZIP,80,0.6451612903225806
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,Geom,18,0.1451612903225806
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,ZIP,Bernoulli,6,0.0483870967741935
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,Poisson,2,0.0136986301369863
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,NB,29,0.1986301369863013
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,ZIP,2,0.0136986301369863
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,Geom,111,0.7602739726027398
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Geom,Bernoulli,2,0.0136986301369863
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,Poisson,35,0.282258064516129
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,NB,8,0.064516129032258
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,Geom,4,0.032258064516129
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,Binomial,70,0.5645161290322581
expanded,N,200.0,8,200,1.5,8,LibraryDP,Binomial,Bernoulli,7,0.0564516129032258
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,Poisson,28,0.2014388489208633
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,NB,14,0.1007194244604316
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,Geom,9,0.0647482014388489
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryDP,Bernoulli,Bernoulli,88,0.6330935251798561
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,Poisson,92,0.773109243697479
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,NB,11,0.0924369747899159
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,Geom,5,0.042016806722689
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,Binomial,7,0.0588235294117647
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Poisson,Bernoulli,3,0.0252100840336134
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,Poisson,41,0.277027027027027
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,NB,77,0.5202702702702703
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,ZIP,2,0.0135135135135135
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,Geom,13,0.0878378378378378
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,Binomial,1,0.0067567567567567
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,NB,Bernoulli,14,0.0945945945945946
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,Poisson,16,0.1290322580645161
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,NB,14,0.1129032258064516
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,ZIP,71,0.5725806451612904
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,Geom,20,0.1612903225806451
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,ZIP,Bernoulli,3,0.0241935483870967
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,Poisson,5,0.0342465753424657
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,NB,31,0.2123287671232876
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,Geom,104,0.7123287671232876
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,Binomial,1,0.0068493150684931
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Geom,Bernoulli,4,0.0273972602739726
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,Poisson,37,0.2983870967741935
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,NB,5,0.0403225806451612
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,Geom,5,0.0403225806451612
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,Binomial,71,0.5725806451612904
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Binomial,Bernoulli,6,0.0483870967741935
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,Poisson,24,0.1726618705035971
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,NB,18,0.1294964028776978
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,Geom,13,0.0935251798561151
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,200.0,8,200,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,83,0.5971223021582733
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,200.0,8,200,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,Poisson,102,0.8571428571428571
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,NB,9,0.0756302521008403
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,ZIP,1,0.0084033613445378
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,Geom,2,0.0168067226890756
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,Binomial,1,0.0084033613445378
expanded,N,400.0,8,400,1.5,8,LibraryDP,Poisson,Bernoulli,4,0.0336134453781512
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,Poisson,28,0.1891891891891892
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,NB,101,0.6824324324324325
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,ZIP,2,0.0135135135135135
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,Geom,10,0.0675675675675675
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryDP,NB,Bernoulli,7,0.0472972972972973
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,Poisson,6,0.0483870967741935
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,NB,9,0.0725806451612903
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,ZIP,90,0.7258064516129032
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,Geom,14,0.1129032258064516
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,Binomial,1,0.0080645161290322
expanded,N,400.0,8,400,1.5,8,LibraryDP,ZIP,Bernoulli,4,0.032258064516129
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,Poisson,1,0.0068493150684931
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,NB,39,0.2671232876712329
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,ZIP,1,0.0068493150684931
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,Geom,103,0.7054794520547946
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryDP,Geom,Bernoulli,2,0.0136986301369863
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,Poisson,34,0.2741935483870967
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,NB,5,0.0403225806451612
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,Geom,1,0.0080645161290322
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,Binomial,76,0.6129032258064516
expanded,N,400.0,8,400,1.5,8,LibraryDP,Binomial,Bernoulli,8,0.064516129032258
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,Poisson,27,0.1942446043165467
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,NB,13,0.0935251798561151
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,Geom,9,0.0647482014388489
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,Binomial,3,0.0215827338129496
expanded,N,400.0,8,400,1.5,8,LibraryDP,Bernoulli,Bernoulli,87,0.6258992805755396
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,Poisson,94,0.7899159663865546
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,NB,8,0.0672268907563025
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,Geom,2,0.0168067226890756
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,Binomial,9,0.0756302521008403
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Poisson,Bernoulli,5,0.042016806722689
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,Poisson,28,0.1891891891891892
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,NB,91,0.6148648648648649
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,ZIP,1,0.0067567567567567
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,Geom,17,0.1148648648648648
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,Binomial,1,0.0067567567567567
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,NB,Bernoulli,10,0.0675675675675675
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,Poisson,12,0.0967741935483871
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,NB,13,0.1048387096774193
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,ZIP,79,0.6370967741935484
