alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
common,d,7,3200,1.5,7.0,LibraryDP,NB,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,Poisson,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,NB,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,ZIP,100,0.9345794392523364
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,Geom,6,0.0560747663551401
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,ZIP,Bernoulli,1,0.0093457943925233
common,d,7,3200,1.5,7.0,LibraryDP,Geom,Poisson,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Geom,NB,21,0.1962616822429906
common,d,7,3200,1.5,7.0,LibraryDP,Geom,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Geom,Geom,86,0.8037383177570093
common,d,7,3200,1.5,7.0,LibraryDP,Geom,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Geom,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,Poisson,14,0.1
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,NB,1,0.0071428571428571
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,Geom,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,Binomial,125,0.8928571428571429
common,d,7,3200,1.5,7.0,LibraryDP,Binomial,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,Poisson,14,0.1111111111111111
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,NB,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,Geom,3,0.0238095238095238
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryDP,Bernoulli,Bernoulli,109,0.8650793650793651
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,Poisson,110,0.88
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,NB,8,0.064
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,Geom,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,Binomial,6,0.048
common,d,7,3200,1.5,7.0,LibraryGreedy,Poisson,Bernoulli,1,0.008
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,Poisson,12,0.1263157894736842
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,NB,78,0.8210526315789474
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,ZIP,1,0.0105263157894736
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,Geom,4,0.0421052631578947
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,NB,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,Poisson,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,NB,4,0.0373831775700934
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,ZIP,98,0.9158878504672896
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,Geom,5,0.0467289719626168
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,ZIP,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,Poisson,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,NB,22,0.205607476635514
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,Geom,85,0.794392523364486
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Geom,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,Poisson,9,0.0642857142857142
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,NB,6,0.0428571428571428
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,ZIP,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,Geom,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,Binomial,123,0.8785714285714286
common,d,7,3200,1.5,7.0,LibraryGreedy,Binomial,Bernoulli,2,0.0142857142857142
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,Poisson,14,0.1111111111111111
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,NB,3,0.0238095238095238
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,ZIP,1,0.0079365079365079
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,Geom,2,0.0158730158730158
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,Binomial,0,0.0
common,d,7,3200,1.5,7.0,LibraryGreedy,Bernoulli,Bernoulli,106,0.8412698412698413
common,d,7,3200,1.5,7.0,OracleDP,Poisson,Poisson,125,1.0
common,d,7,3200,1.5,7.0,OracleDP,Poisson,NB,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Poisson,ZIP,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Poisson,Geom,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Poisson,Binomial,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Poisson,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,NB,Poisson,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,NB,NB,95,1.0
common,d,7,3200,1.5,7.0,OracleDP,NB,ZIP,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,NB,Geom,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,NB,Binomial,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,NB,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,Poisson,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,NB,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,ZIP,107,1.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,Geom,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,Binomial,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,ZIP,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,Poisson,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,NB,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,ZIP,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,Geom,107,1.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,Binomial,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Geom,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,Poisson,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,NB,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,ZIP,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,Geom,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,Binomial,140,1.0
common,d,7,3200,1.5,7.0,OracleDP,Binomial,Bernoulli,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,Poisson,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,NB,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,ZIP,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,Geom,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,Binomial,0,0.0
common,d,7,3200,1.5,7.0,OracleDP,Bernoulli,Bernoulli,126,1.0
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,Poisson,118,0.9915966386554622
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,NB,1,0.0084033613445378
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,Geom,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Poisson,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,NB,Poisson,5,0.0337837837837837
common,d,8,3200,1.5,8.0,LibraryDP,NB,NB,140,0.945945945945946
common,d,8,3200,1.5,8.0,LibraryDP,NB,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,NB,Geom,3,0.0202702702702702
common,d,8,3200,1.5,8.0,LibraryDP,NB,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,NB,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,Poisson,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,NB,2,0.0161290322580645
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,ZIP,120,0.967741935483871
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,Geom,2,0.0161290322580645
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,ZIP,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Geom,Poisson,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Geom,NB,25,0.1712328767123287
common,d,8,3200,1.5,8.0,LibraryDP,Geom,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Geom,Geom,121,0.8287671232876712
common,d,8,3200,1.5,8.0,LibraryDP,Geom,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Geom,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,Poisson,8,0.064516129032258
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,NB,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,Geom,1,0.0080645161290322
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,Binomial,112,0.9032258064516128
common,d,8,3200,1.5,8.0,LibraryDP,Binomial,Bernoulli,3,0.0241935483870967
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,Poisson,14,0.1007194244604316
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,NB,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,Geom,8,0.0575539568345323
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,Binomial,1,0.0071942446043165
common,d,8,3200,1.5,8.0,LibraryDP,Bernoulli,Bernoulli,116,0.8345323741007195
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,Poisson,107,0.8991596638655462
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,NB,7,0.0588235294117647
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,Geom,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,Binomial,4,0.0336134453781512
common,d,8,3200,1.5,8.0,LibraryGreedy,Poisson,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,Poisson,6,0.0405405405405405
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,NB,134,0.9054054054054054
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,ZIP,3,0.0202702702702702
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,Geom,4,0.027027027027027
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,Binomial,1,0.0067567567567567
common,d,8,3200,1.5,8.0,LibraryGreedy,NB,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,Poisson,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,NB,8,0.064516129032258
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,ZIP,113,0.9112903225806452
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,Geom,3,0.0241935483870967
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,ZIP,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,Poisson,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,NB,28,0.1917808219178082
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,Geom,118,0.8082191780821918
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Geom,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,Poisson,9,0.0725806451612903
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,NB,2,0.0161290322580645
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,Geom,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,Binomial,107,0.8629032258064516
common,d,8,3200,1.5,8.0,LibraryGreedy,Binomial,Bernoulli,6,0.0483870967741935
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,Poisson,16,0.1151079136690647
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,NB,3,0.0215827338129496
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,ZIP,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,Geom,8,0.0575539568345323
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,Binomial,0,0.0
common,d,8,3200,1.5,8.0,LibraryGreedy,Bernoulli,Bernoulli,112,0.8057553956834532
common,d,8,3200,1.5,8.0,OracleDP,Poisson,Poisson,119,1.0
common,d,8,3200,1.5,8.0,OracleDP,Poisson,NB,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Poisson,ZIP,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Poisson,Geom,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Poisson,Binomial,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Poisson,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,NB,Poisson,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,NB,NB,148,1.0
common,d,8,3200,1.5,8.0,OracleDP,NB,ZIP,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,NB,Geom,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,NB,Binomial,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,NB,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,Poisson,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,NB,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,ZIP,124,1.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,Geom,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,Binomial,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,ZIP,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,Poisson,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,NB,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,ZIP,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,Geom,146,1.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,Binomial,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Geom,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,Poisson,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,NB,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,ZIP,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,Geom,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,Binomial,124,1.0
common,d,8,3200,1.5,8.0,OracleDP,Binomial,Bernoulli,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,Poisson,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,NB,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,ZIP,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,Geom,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,Binomial,0,0.0
common,d,8,3200,1.5,8.0,OracleDP,Bernoulli,Bernoulli,139,1.0
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,Poisson,147,0.9865771812080536
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,NB,1,0.0067114093959731
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,Geom,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,Binomial,1,0.0067114093959731
common,d,9,3200,1.5,9.0,LibraryDP,Poisson,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,NB,Poisson,14,0.0903225806451612
common,d,9,3200,1.5,9.0,LibraryDP,NB,NB,136,0.8774193548387097
common,d,9,3200,1.5,9.0,LibraryDP,NB,ZIP,4,0.0258064516129032
common,d,9,3200,1.5,9.0,LibraryDP,NB,Geom,1,0.0064516129032258
common,d,9,3200,1.5,9.0,LibraryDP,NB,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,NB,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,Poisson,2,0.0134228187919463
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,NB,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,ZIP,145,0.9731543624161074
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,Geom,2,0.0134228187919463
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,ZIP,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Geom,Poisson,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Geom,NB,28,0.1917808219178082
common,d,9,3200,1.5,9.0,LibraryDP,Geom,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Geom,Geom,118,0.8082191780821918
common,d,9,3200,1.5,9.0,LibraryDP,Geom,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Geom,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,Poisson,11,0.0691823899371069
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,NB,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,Geom,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,Binomial,145,0.9119496855345912
common,d,9,3200,1.5,9.0,LibraryDP,Binomial,Bernoulli,3,0.0188679245283018
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,Poisson,15,0.1056338028169014
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,NB,4,0.028169014084507
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,Geom,3,0.0211267605633802
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryDP,Bernoulli,Bernoulli,120,0.8450704225352113
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,Poisson,131,0.8791946308724832
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,NB,9,0.0604026845637583
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,ZIP,1,0.0067114093959731
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,Geom,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,Binomial,7,0.046979865771812
common,d,9,3200,1.5,9.0,LibraryGreedy,Poisson,Bernoulli,1,0.0067114093959731
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,Poisson,13,0.0838709677419354
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,NB,136,0.8774193548387097
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,ZIP,3,0.0193548387096774
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,Geom,1,0.0064516129032258
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,Binomial,1,0.0064516129032258
common,d,9,3200,1.5,9.0,LibraryGreedy,NB,Bernoulli,1,0.0064516129032258
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,Poisson,2,0.0134228187919463
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,NB,4,0.0268456375838926
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,ZIP,141,0.9463087248322148
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,Geom,2,0.0134228187919463
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,ZIP,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,Poisson,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,NB,30,0.2054794520547945
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,Geom,116,0.7945205479452054
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,Binomial,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Geom,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,Poisson,14,0.0880503144654088
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,NB,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,ZIP,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,Geom,0,0.0
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,Binomial,141,0.8867924528301887
common,d,9,3200,1.5,9.0,LibraryGreedy,Binomial,Bernoulli,4,0.0251572327044025
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,Poisson,17,0.1197183098591549
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,NB,5,0.0352112676056338
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,ZIP,1,0.0070422535211267
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,Geom,5,0.0352112676056338
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,Binomial,1,0.0070422535211267
common,d,9,3200,1.5,9.0,LibraryGreedy,Bernoulli,Bernoulli,113,0.795774647887324
common,d,9,3200,1.5,9.0,OracleDP,Poisson,Poisson,149,1.0
common,d,9,3200,1.5,9.0,OracleDP,Poisson,NB,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Poisson,ZIP,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Poisson,Geom,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Poisson,Binomial,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Poisson,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,NB,Poisson,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,NB,NB,155,1.0
common,d,9,3200,1.5,9.0,OracleDP,NB,ZIP,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,NB,Geom,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,NB,Binomial,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,NB,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,Poisson,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,NB,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,ZIP,149,1.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,Geom,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,Binomial,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,ZIP,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,Poisson,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,NB,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,ZIP,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,Geom,146,1.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,Binomial,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Geom,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,Poisson,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,NB,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,ZIP,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,Geom,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,Binomial,159,1.0
common,d,9,3200,1.5,9.0,OracleDP,Binomial,Bernoulli,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,Poisson,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,NB,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,ZIP,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,Geom,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,Binomial,0,0.0
common,d,9,3200,1.5,9.0,OracleDP,Bernoulli,Bernoulli,142,1.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,Poisson,179,1.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,NB,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,Geom,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Poisson,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,NB,Poisson,11,0.0650887573964497
common,d,10,3200,1.5,10.0,LibraryDP,NB,NB,154,0.9112426035502958
common,d,10,3200,1.5,10.0,LibraryDP,NB,ZIP,3,0.0177514792899408
common,d,10,3200,1.5,10.0,LibraryDP,NB,Geom,1,0.0059171597633136
common,d,10,3200,1.5,10.0,LibraryDP,NB,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,NB,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,Poisson,2,0.0136054421768707
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,NB,2,0.0136054421768707
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,ZIP,138,0.9387755102040816
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,Geom,5,0.0340136054421768
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,ZIP,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Geom,Poisson,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Geom,NB,26,0.155688622754491
